date,Manufacturing,Mining,Electric and gas utilities,Durable manufacturing,Nondurable manufacturing,Consumer goods,Durable consumer goods,Automotive products,Nondurable consumer goods,Foods and tobacco,Chemical products,Consumer energy products,"Equipment, total",Transit equipment,Information processing and related equipment,Industrial equipment,Oil and gas well drilling and manufactured homes,Materials,Durable goods materials,Consumer parts,Equipment parts,Basic metals,Nondurable goods materials,Textile materials,Chemical materials,Energy materials,Nonindustrial supplies,Construction supplies,Business supplies,Motor vehicles and parts,Clothing,Paper products,Paper materials,Commercial energy products,Total index,"Food, beverage, and tobacco",Chemical
2012-11-01,98.7634,97.0536,99.5041,97.0933,99.8042,97.8884,86.4911,78.3832,101.261,96.5696,108.62,98.2759,106.59,87.1028,96.073,112.266,152.459,96.2355,96.3053,91.2852,93.2914,110.756,101.201,108.514,102.523,94.8459,96.9283,91.8274,98.9657,81.6948,123.265,118.916,106.087,95.7069,97.934,95.6151,105.679
2012-12-01,99.4684,97.149,96.7106,97.9342,100.423,97.8513,88.3729,81.6149,100.655,97.0215,109.571,94.7519,107.144,88.7209,96.8221,112.766,152.2,96.6004,97.134,94.1988,93.5668,111.162,101.526,107.627,103.379,94.8887,97.124,92.276,99.0664,84.8612,122.093,117.861,106.65,94.3289,98.1984,96.0281,106.557
2013-01-01,99.235,97.3879,98.0843,97.437,100.513,97.8164,87.7359,79.2736,100.798,96.7718,107.973,97.027,105.556,86.436,96.0861,109.791,153.124,96.9316,97.289,93.7204,93.5515,112.066,101.851,112.454,102.593,95.3579,97.4087,92.766,99.2738,82.315,124.221,116.909,106.282,95.8152,98.2029,96.2548,105.353
2013-02-01,99.6353,98.0773,98.6762,98.385,100.416,98.2981,89.717,81.7938,100.837,98.0467,105.269,97.1836,106.347,87.74,96.0375,110.781,156.154,97.3368,97.6989,94.3497,94.1593,110.665,101.585,113.721,102.371,96.0719,97.8129,94.1132,99.3222,84.2086,123.917,116.533,106.886,96.2262,98.6733,97.0308,104.122
2013-03-01,99.5452,98.5966,102.708,98.5584,100.101,98.8482,90.6225,83.783,101.283,97.1291,104.963,100.784,106.615,88.8189,95.0983,110.901,157.741,97.793,97.7094,94.4675,93.8312,112.052,101.355,114.365,101.859,97.1682,97.9118,93.7754,99.5865,85.7465,120.067,115.468,106.229,97.358,99.0788,96.2892,104.008
2013-04-01,99.2111,99.4104,102.352,98.1998,99.7656,98.5435,90.1836,83.2333,101.018,96.4033,104.203,101.95,106.08,89.3048,95.1986,109.365,157.896,97.8487,97.4767,93.7136,94.6114,110.005,101.082,112.668,101.608,97.5794,97.9021,93.3065,99.7514,85.2654,115.855,114.627,106.093,97.4781,98.9658,95.7327,103.862
2013-05-01,99.5349,99.7274,100.166,98.2603,100.33,98.4454,90.6446,84.4009,100.755,96.9086,104.336,100.034,105.492,88.7875,95.536,108.439,158.365,98.1086,97.7606,94.088,94.8946,110.747,102.16,114.582,102.873,97.4587,98.3047,93.2447,100.332,85.8847,117.961,114.287,107.1,97.6526,99.0567,96.1743,104.452
2013-06-01,99.7489,100.412,99.0737,98.5257,100.528,98.7742,91.8463,86.3164,100.828,98.229,103.249,99.1673,105.534,88.5695,94.3951,108.857,160.247,98.1886,97.9284,93.2767,95.6785,110.512,102.298,115.676,103.33,97.4489,98.7239,93.9854,100.628,87.5783,117.873,113.379,106.926,97.1227,99.2424,97.3697,104.031
2013-07-01,98.9536,101.701,98.9795,97.333,100.028,97.7618,89.3767,81.789,100.243,96.8212,103.571,99.1833,103.909,85.7153,94.7982,108.224,159.591,98.4834,97.335,89.4732,95.638,110.925,102.221,114.823,102.881,98.5289,98.6038,93.9234,100.486,82.216,115.503,114.02,107.274,97.2962,98.9258,96.372,103.587
2013-08-01,99.8075,101.69,98.7368,98.955,99.9743,98.2873,92.131,86.3385,100.114,97.3325,102.443,98.535,105.141,88.066,95.185,108.508,159.199,98.9788,98.8416,94.8045,96.9953,110.638,102.477,116.198,103.509,98.4201,99.0297,94.3463,100.914,87.8432,118.051,115.305,107.159,97.3451,99.5059,96.6338,103.457
2013-09-01,99.9011,103.466,99.9906,99.4789,99.5186,98.5964,92.5534,87.6887,100.391,96.9416,102.198,100.429,105.634,89.2587,95.7639,109.406,157.654,99.6762,99.4668,95.6115,97.4034,111.899,101.315,115.611,101.983,99.9747,99.4242,95.4103,101.049,89.5864,118.082,115.562,105.29,97.7736,100.039,96.2457,102.356
2013-10-01,100.03,101.692,101.484,99.6704,99.6728,98.9281,92.7335,87.4655,100.767,97.3678,101.406,102.135,105.214,89.7548,95.3016,109.923,154.604,99.373,99.9072,95.2484,98.1609,112.272,101.424,115.593,101.675,98.9673,99.4244,95.2775,101.102,88.7326,118.331,114.487,106.254,97.7901,99.9203,96.6979,102.098
2013-11-01,99.9961,102.499,102.663,100.137,99.1671,98.9282,93.8232,89.1361,100.445,96.7738,101.292,102.481,104.61,89.9245,94.5929,109.388,152.781,99.9843,100.545,97.2115,98.4745,110.854,100.864,116.635,101.202,100.066,99.5568,95.9933,101.008,90.8319,115.768,113.076,104.508,98.4761,100.166,96.2253,101.755
2013-12-01,99.8325,102.921,105.275,99.3787,99.6542,99.6282,93.8033,89.512,101.359,97.6603,100.62,105.161,103.857,90.057,93.3025,109.591,153.258,100.282,100.288,96.9339,98.3535,111.632,101.585,114.92,101.794,100.564,99.4618,94.4549,101.479,91.0463,115.363,113.813,104.933,99.9186,100.378,97.2919,102.069
2014-01-01,98.7755,104.328,106.197,98.3574,98.4785,98.0232,90.9682,84.8444,100.119,95.6712,100.467,104.401,103.776,88.0734,92.3956,110.4,153.497,100.484,99.3257,93.0458,98.8264,110.358,100.676,112.685,100.897,102.046,98.9217,94.0579,100.884,85.9846,115.199,114.052,104.721,100.381,99.999,95.3273,101.312
2014-02-01,99.6952,105.356,105.243,99.9555,98.6494,99.1574,94.0508,90.4982,100.674,96.2219,101.424,104.738,104.946,91.36,92.2066,112.023,154.212,101.054,100.671,96.0291,100.379,111.165,100.275,108.891,100.103,102.503,99.3629,94.5919,101.29,92.2795,113.156,114.032,103.122,99.4262,100.758,96.1057,101.222
2014-03-01,100.587,107.553,104.805,101.119,99.3026,99.8246,95.0098,91.3381,101.254,96.6824,103.15,104.61,106.243,93.6486,93.0118,111.312,158.626,102.265,102.229,98.8176,101.274,113.442,100.525,116.308,100.302,103.901,100.089,95.9757,101.758,93.1107,116.711,113.72,103.677,99.1004,101.777,96.2881,102.089
2014-04-01,100.553,109.413,101.86,100.759,99.6619,99.408,94.1567,89.7658,100.968,97.2093,103.26,102.35,106.219,94.835,92.3465,111.283,161.121,102.712,101.807,97.3669,101.187,113.25,101.108,115.287,100.488,104.896,99.7391,95.3825,101.506,92.4749,115.082,114.269,106.155,98.7192,101.843,96.819,102.274
2014-05-01,100.848,110.609,101.641,101.751,99.1621,99.2876,95.939,92.8548,100.279,96.8743,102.597,100.807,106.815,96.4369,92.6577,111.625,163.448,103.277,102.892,99.3845,102.413,112.744,100.2,113.468,99.6097,105.75,100.418,96.9121,101.849,95.4826,113.698,114.337,104.369,98.822,102.259,96.5335,101.461
2014-06-01,101.163,112.066,99.9135,102.021,99.5291,99.2978,96.3663,93.269,100.164,96.873,105.027,97.6798,106.57,97.3446,92.4146,110.47,166.155,104.021,103.746,100.545,102.651,114.406,100.522,113.907,99.9543,106.624,100.425,97.625,101.577,95.5522,113.094,115.258,105.184,97.3516,102.599,96.3817,102.501
2014-07-01,101.593,112.758,97.7095,103.046,99.3415,99.3769,98.5836,97.3591,99.6018,96.1779,105.506,96.1927,107.792,100.753,92.6503,110.641,168.13,104.123,104.339,103.228,102.882,114.957,100.332,115.299,100.156,106.54,100.429,98.4423,101.257,101.119,113.68,114.985,104.455,96.8949,102.816,95.7097,102.799
2014-08-01,101.022,113.681,98.5356,101.886,99.5064,98.8549,95.9691,93.4547,99.7065,96.2849,106.347,96.0378,107.178,98.6442,93.2465,109.954,172.084,104.281,103.488,100.168,102.854,114.46,100.674,112.727,100.634,107.36,100.201,98.402,100.955,96.1471,109.483,113.859,104.67,97.0399,102.656,95.9465,103.372
2014-09-01,101.036,114.342,100.657,101.986,99.5627,99.3058,95.7541,92.3375,100.356,96.8714,106.285,97.9161,107.22,99.1549,94.1335,109.502,176.865,104.669,103.734,99.6151,103.203,114.1,100.542,113.785,100.411,108.126,100.343,98.8083,100.992,94.4902,111.992,112.137,104.938,98.8466,102.978,96.3654,103.24
2014-10-01,100.915,114.643,101.298,102.162,99.176,98.9475,95.3694,91.3886,100.006,97.0468,105.207,97.2787,108.314,99.4394,94.813,109.734,179.875,104.689,103.089,100.057,103.037,109.987,100.151,111.751,99.2826,108.88,100.042,98.2594,100.79,93.7935,111.443,111.203,103.736,98.4932,102.989,96.8728,102.341
2014-11-01,101.603,113.907,104.357,102.949,99.8258,100.885,98.4197,96.5085,101.612,97.9707,106.092,101.333,109.265,101.526,94.7153,110.635,181.972,104.684,103.311,102.356,103.063,108.515,100.363,112.595,98.9865,108.64,100.407,98.1922,101.327,98.5906,111.547,111.258,104.779,100.078,103.64,97.8397,102.467
2014-12-01,101.385,116.712,101.388,102.464,99.9621,100.534,97.917,95.5928,101.306,97.6574,107.343,99.4207,108.508,101.849,94.9881,109.152,184.661,105.154,103.549,101.255,102.222,112.014,100.224,111.84,98.721,109.658,100.135,99.0181,100.615,97.569,113.22,110.858,104.9,98.7705,103.635,97.6053,103.059
2015-01-01,100.811,113.826,102.339,101.835,99.4306,100.65,97.6541,95.8791,101.535,97.4731,108.639,99.5414,107.099,101.16,95.1747,106.781,174.289,103.854,102.474,101.885,101.25,108.569,99.1167,109.245,97.2331,108.111,99.8161,97.982,100.583,97.6903,115.527,110.284,104.064,99.579,102.824,97.3092,102.736
2015-02-01,100.032,109.839,107.608,100.789,98.9591,100.236,95.185,91.8051,101.727,96.5349,108.297,103.353,105.467,101.431,95.0253,105.578,150.608,103.31,101.451,99.1822,101.379,108.056,98.8526,109.269,97.6027,107.875,99.1455,96.7577,100.134,93.7872,108.957,108.352,102.773,100.782,102.151,96.4474,102.523
2015-03-01,100.408,107.999,104.478,101.058,99.3753,101.375,98.0596,96.6618,102.354,98.2827,107.754,102.972,104.195,103.563,94.764,104.577,130.374,102.442,101.445,100.781,101.069,106.912,99.2507,109.312,96.6739,105.541,98.7579,96.2903,99.7778,98.3074,108.704,109.218,104.127,98.5855,101.824,98.2853,101.774
2015-04-01,100.376,106.314,101.541,100.831,99.5567,100.481,98.8507,97.8253,100.965,98.0242,107.159,98.1674,102.684,103.539,95.072,102.365,115.941,101.986,101.093,101.544,99.837,105.051,99.5857,108.306,97.219,104.552,99.171,96.9738,100.082,99.1654,108.32,109.153,104.541,98.916,101.244,98.1097,102.279
2015-05-01,100.388,103.806,100.324,101.173,99.1828,100.326,101.075,101.229,100.112,98.1178,104.965,96.5388,102.388,105.079,95.281,101.469,109.41,101.202,101.101,103.896,99.2906,104.172,99.4616,107.394,97.4223,102.597,99.0037,97.5252,99.624,102.876,106.951,109.965,104.493,97.485,100.783,98.0748,101.21
2015-06-01,100.023,103.002,101.151,100.516,99.1105,100.224,98.4211,96.1277,100.756,97.9995,106.644,97.2547,101.844,102.27,96.1085,100.592,108.514,100.754,100.428,100.544,98.5955,104.661,99.1047,106.462,97.2618,102.362,98.9739,97.8303,99.4583,97.8754,106.687,110.923,102.797,96.3492,100.478,97.9332,101.963
2015-07-01,100.757,104.203,100.496,101.421,99.5926,101.692,103.044,104.128,101.301,98.6321,107.042,97.7964,101.804,104.531,95.4613,99.4146,112.819,101.271,101.748,106.24,97.9522,107.144,99.2385,105.094,97.2117,102.297,99.0232,97.788,99.5439,106.748,107.506,112.686,102.67,97.528,101.105,98.7548,101.97
2015-08-01,100.451,104.663,100.822,100.522,100.018,101.774,100.731,99.6993,102.085,100.214,106.567,98.6458,101.739,102.028,95.139,99.0953,115.788,100.728,100.591,101.953,97.643,105.932,98.7853,103.496,96.145,102.4,99.4316,98.3943,99.8713,101.014,107.732,111.192,103.045,97.5933,100.944,100.198,101.107
2015-09-01,100.164,103.162,101.802,99.962,100.124,101.417,100.269,98.3913,101.757,99.4298,106.468,99.2319,100.587,100.682,94.676,98.0382,112.363,100.697,100.113,102.68,96.9447,104.048,99.46,103.299,97.6654,102.375,99.2514,97.6443,99.9221,100.694,107.538,109.059,103.13,98.4015,100.651,99.4403,101.773
2015-10-01,100.05,101.217,100.375,99.7269,100.095,100.981,100.225,98.5821,101.206,98.8295,106.221,98.3689,99.7023,100.575,94.1136,96.5994,108.662,100.015,100.093,102.664,96.5104,105.428,99.4312,103.907,97.9087,100.476,99.7043,98.5802,100.177,101.458,104.593,108.945,102.945,98.4591,100.187,98.9585,101.907
2015-11-01,99.7719,99.0458,97.6934,98.9352,100.362,100.621,99.3941,97.0011,100.985,99.6372,106.152,95.7928,98.3266,97.323,93.2085,96.1962,105.31,98.8978,99.3763,99.6381,96.2949,105.246,99.6426,103.64,98.5078,97.9322,99.8267,98.6815,100.307,98.9555,104.582,109.073,101.648,97.3447,99.4382,99.7202,102.08
2015-12-01,99.4977,98.2912,95.8315,98.6218,100.135,99.9724,99.4042,96.1126,100.141,99.1205,105.594,93.7299,97.3242,96.0893,93.6003,95.064,98.8638,98.532,99.1677,98.4646,96.3588,103.203,99.6783,104.63,98.966,97.0883,99.639,99.1374,99.8538,97.8024,104.572,108.882,100.86,95.9586,98.939,99.392,102.019
2016-01-01,99.9017,96.291,99.7439,98.8055,100.846,101.409,100.641,98.7708,101.637,100.064,106.41,97.6039,96.8384,96.276,93.5416,94.0656,94.8854,98.8498,99.2579,100.311,95.137,104.219,100.372,104.897,99.8256,97.3837,99.9315,99.031,100.311,100.987,101.704,108.491,101.84,97.1205,99.4558,100.251,103.01
2016-02-01,99.532,94.237,99.4721,98.3794,100.55,101.222,100.295,98.5798,101.497,99.2615,105.566,99.6148,95.6809,95.3305,93.407,93.0746,81.911,98.1536,98.9201,99.5104,95.1101,104.394,100.115,102.034,99.2806,95.9372,99.7017,98.8052,100.079,100.152,102.922,107.962,101.727,97.1457,98.9136,99.6132,102.218
2016-03-01,99.4691,91.9292,95.5139,97.9184,100.968,100.368,99.898,97.399,100.506,99.0343,106.559,94.4719,94.898,93.871,93.6753,92.4147,77.1097,97.4364,98.5179,99.0312,94.4715,103.813,100.582,102.937,100.002,93.9569,99.2366,98.738,99.4471,98.9959,103.356,107.331,101.312,94.4567,98.1907,99.6246,103.108
2016-04-01,99.3031,89.8153,101.416,98.131,100.37,101.368,101.098,99.2868,101.446,98.6215,106.516,100.115,94.5156,93.4346,93.623,93.2191,71.6536,97.4571,98.6438,99.6413,94.9912,102.869,99.6147,101.347,98.6128,94.5881,99.49,99.1424,99.6369,100.678,99.8964,107.067,100.426,96.5167,98.4669,99.1763,102.295
2016-05-01,99.2392,89.7933,99.8792,97.9038,100.474,100.992,99.7172,96.9655,101.373,98.9217,105.895,99.5982,94.3213,92.3579,94.382,93.4257,66.5748,97.2989,98.8414,97.8511,95.6106,105.405,99.8045,102.044,98.0022,93.7386,99.3748,98.4918,99.7465,98.077,99.2673,107.797,101.706,97.2501,98.2518,99.6415,101.835
2016-06-01,99.4706,89.6526,102.743,98.512,100.369,101.915,101.792,100.704,101.949,99.2321,105.16,102.674,94.2503,92.4234,93.3776,93.889,66.6561,97.7805,99.3146,102.35,95.7584,103.741,99.2489,102.764,96.5721,95.0125,99.4982,98.2089,100.041,101.862,100.336,107.058,101.731,98.7946,98.7275,99.9986,100.803
2016-07-01,99.5109,90.1724,102.922,98.6362,100.281,101.681,101.777,100.726,101.65,98.8952,103.925,103.339,94.283,91.594,92.9487,94.9143,67.9782,97.949,99.4326,103.385,96.3729,101.656,99.3736,104.123,96.8751,95.2689,100.1,99.0192,100.555,102.75,100.957,107.444,101.571,99.6149,98.836,99.6328,100.486
2016-08-01,99.1686,89.8053,105.018,98.1782,100.111,101.902,101.452,100.692,102.037,99.5981,103.01,105.306,94.246,91.4785,94.6475,94.9138,69.2551,97.7718,98.9321,101.45,96.5242,101.754,99.1153,102.33,96.9954,95.5307,99.7145,98.2044,100.351,101.725,101.877,105.852,100.883,101.75,98.7554,99.9802,100.069
2016-09-01,99.3582,89.9918,102.554,98.1078,100.626,101.696,101.833,101.05,101.655,99.5025,103.018,103.426,94.0319,91.7067,95.4087,91.8529,71.5887,97.6668,98.7402,101.543,96.0633,99.5316,100.036,103.629,98.3718,94.7588,99.9352,98.5007,100.539,101.924,104.575,105.498,101.928,100.403,98.6596,99.9448,100.867
2016-10-01,99.5033,92.5687,99.5811,98.4964,100.504,101.182,102.472,101.905,100.797,99.5073,103.137,99.5947,94.72,92.5966,97.1323,91.7025,74.9656,98.0304,99.2863,101.379,97.4202,100.665,100.061,104.542,98.6309,95.1642,99.7229,98.9618,100.042,102.628,105.371,104.966,102.039,98.7867,98.7322,99.8657,100.715
2016-11-01,99.4315,92.044,97.0642,98.3733,100.48,100.126,100.857,99.3757,99.909,99.2965,102.719,96.5969,94.9441,92.3022,97.895,93.0273,76.6175,97.7247,98.9024,100.375,97.9637,98.7436,100.688,104.978,99.7233,94.2685,99.7801,99.5705,99.8666,100.273,105.741,104.626,102.958,98.838,98.3452,99.5956,100.977
2016-12-01,99.4612,91.8993,103.264,98.8411,100.026,101.61,101.171,100.466,101.743,99.1491,103.804,104.409,96.1356,93.8768,98.14,94.6952,82.252,98.1093,98.8912,100.509,98.6321,99.3238,99.5079,102.804,98.1732,96.2479,99.4628,98.0623,100.052,101.374,106.256,103.478,101.566,100.875,99.0314,99.3936,100.933
2017-01-01,99.6286,94.0587,97.7741,99.1935,100.034,100.309,101.519,100.811,99.9543,99.9337,100.837,98.2821,96.3633,93.6921,98.3687,95.5208,86.1588,98.33,99.8052,102.46,98.9062,100.191,99.9994,103.183,99.0861,95.4959,99.4783,99.6784,99.3926,101.238,104.534,102.546,100.595,98.2679,98.7987,100.078,100.315
2017-02-01,99.5415,96.2183,92.8769,98.9894,100.094,98.9026,101.118,101.265,98.2521,100.036,99.7375,91.8628,96.3947,94.5993,97.317,95.9198,89.3358,98.3855,99.516,100.918,98.4554,99.6401,100.314,101.459,99.3461,95.7636,99.4493,99.8611,99.2748,101.088,103.881,101.917,103.007,97.3965,98.4322,100.163,99.6282
2017-03-01,99.1802,97.3884,99.949,98.7466,99.6357,99.5125,99.6555,98.9775,99.4721,99.1623,99.7946,99.3531,97.0889,93.7916,98.766,97.5547,93.0893,99.2341,99.1452,99.7895,98.5411,100.537,100.297,100.344,100.369,98.5936,99.481,99.1181,99.6327,98.4753,101.821,100.756,100.986,100.243,99.0663,99.2339,100.132
2017-04-01,100.275,98.5414,99.62,100.329,100.285,100.303,102.077,103.01,99.7842,99.8253,99.6251,99.642,99.815,98.0735,100.07,99.1053,97.6405,99.9079,100.237,101.454,99.7684,102.281,101.035,100.768,101.629,98.7692,99.9147,99.8379,99.9464,103.302,100.774,100.55,102.284,99.7687,100.008,99.7992,100.401
2017-05-01,100.135,99.4506,100.759,99.8671,100.451,100.777,100.906,101.916,100.74,100.1,100.418,102.837,99.9562,99.3042,99.7195,99.4221,100.107,99.8846,99.5716,101.562,99.4194,98.2616,101.115,100.6,102.254,99.3933,99.7921,99.7302,99.8177,102.039,100.85,100.015,100.144,100.846,100.129,100.005,101.014
2017-06-01,100.184,100.763,100.831,99.8775,100.494,100.302,100.28,100.265,100.31,99.5588,100.377,102.026,100.173,100.154,100.06,100.407,104.2,100.512,100.053,101.598,100.241,99.0398,101.533,99.9451,103.118,100.333,99.9587,99.8547,100.002,100.68,99.2571,100.102,100.748,100.668,100.323,99.5456,101.339
2017-07-01,99.808,100.744,101.428,99.063,100.623,99.905,97.3485,95.5546,100.649,100.433,100.539,101.711,100.02,98.8682,100.05,101.341,104.954,100.285,99.2205,97.2703,99.928,98.3998,101.288,99.3284,103.181,100.787,99.9676,99.6723,100.092,95.6847,99.9031,99.0929,99.7591,100.214,100.095,100.313,101.724
2017-08-01,99.614,100.019,99.7108,99.4279,99.7987,99.7091,98.2468,97.3559,100.136,100.667,99.578,100.016,100.394,102.098,100.599,99.7685,103.756,99.4884,99.2556,98.5252,99.7678,98.6994,99.2476,100.164,97.4167,99.9428,99.462,98.8986,99.6991,97.9176,99.5169,99.2242,102.43,99.445,99.6642,100.675,98.467
2017-09-01,99.6371,101.158,99.3118,100.593,98.5777,99.6162,99.4835,99.5576,99.6594,100.625,99.9856,97.7848,101.543,103.826,100.608,102.286,104.132,99.3004,100.356,98.7679,100.494,101.308,95.6974,99.5726,92.2002,100.639,99.8566,100.591,99.548,99.3367,98.0338,98.7545,99.5105,99.2265,99.7686,100.306,96.5803
2017-10-01,100.69,102.741,101.431,101.201,100.132,100.412,100.234,101.201,100.467,100.555,100.272,100.819,102.456,104.769,101.827,102.6,104.742,101.099,100.695,99.494,100.96,100.91,99.6466,99.5739,100.704,102.56,100.528,100.925,100.362,100.808,97.815,99.2156,95.7444,100.207,100.998,100.39,100.519
2017-11-01,100.773,104.458,101.378,101.393,100.156,99.9601,99.2879,99.2561,100.155,100.095,99.119,101.586,102.932,105.422,101.678,102.544,104.417,101.702,101.324,99.0072,101.664,101.369,100.124,96.8487,101.153,103.228,100.921,101.046,100.87,99.2084,96.29,99.2519,97.2105,100.772,101.26,100.082,100.281
2017-12-01,100.533,104.46,104.931,101.319,99.7186,100.292,99.8448,100.831,100.421,99.008,99.7169,104.08,102.865,105.401,100.937,103.53,107.468,101.872,100.819,99.1528,101.856,99.3622,99.7038,98.213,99.5421,104.496,101.19,100.786,101.362,100.222,97.3242,98.5747,97.5824,102.945,101.457,99.4104,99.5995
2018-01-01,100.116,104.178,107.668,101.34,98.8155,100.686,100.013,100.923,100.878,98.7866,98.9678,107.118,103.337,107.052,102.515,104.599,109.73,101.644,100.846,99.544,101.603,100.909,97.8545,99.4896,97.008,105.073,100.335,98.8985,100.945,101.331,97.6066,98.1905,96.6638,103.125,101.394,98.9457,98.094
2018-02-01,101.139,107.018,100.558,102.549,99.6824,100.045,102.141,103.425,99.458,100.24,98.6846,99.0195,103.981,108.471,101.852,104.076,114.266,102.273,101.821,102.351,101.189,100.669,99.1344,100.893,97.5424,104.931,101.558,101.653,101.519,104.395,97.1533,97.9282,95.9468,101.192,101.766,101.109,98.4078
2018-03-01,101.033,108.751,103.782,102.889,99.1369,100.278,103.67,106.256,99.326,98.8962,97.4552,102.036,104.143,108.826,102.448,102.711,118.35,103.19,101.989,103.32,101.135,101.487,99.354,98.5893,99.4355,107.062,101.487,100.921,101.728,107.115,96.2982,97.898,97.1711,103.308,102.244,99.3475,98.5519
2018-04-01,101.714,109.983,107.802,103.658,99.8105,101.958,104.014,106.361,101.376,99.8812,97.7987,108.197,105.493,109.038,103.268,104.454,122.171,103.977,102.748,103.185,102.443,102.655,100.037,99.0628,100,107.95,102.271,101.88,102.437,106.881,97.1691,96.5951,96.2637,104.474,103.347,100.5,98.9262
2018-05-01,100.84,110.599,104.352,102.357,99.4095,99.1897,99.7192,98.9129,99.0298,98.9609,97.4595,100.942,104.056,103.253,103.345,102.636,128.223,104.008,102.247,99.1001,102.952,102.081,99.8382,98.0575,99.7091,108.659,102.1,102.607,101.885,98.4562,96.1516,95.9806,96.9188,102.215,102.391,99.747,98.6152
2018-06-01,101.485,113.016,104.302,103.606,99.5783,100.233,102.65,103.8,99.5513,99.256,97.4396,102.718,105.533,106.215,104.319,102.641,131.253,104.677,103.029,101.483,103.334,103.823,100.056,98.448,100.51,109.506,102.3,102.526,102.204,104.391,93.7961,95.0793,96.9387,103.298,103.192,99.8892,98.8602
2018-07-01,101.519,114.431,103.628,102.784,100.48,100.064,100.254,98.6817,99.9925,100.219,98.2539,101.731,105.017,101.577,106.149,103.646,130.979,105.234,102.584,98.3704,103.767,102.228,100.873,98.4857,100.871,110.883,102.328,102.305,102.338,99.2588,98.2801,96.2904,98.5985,102.769,103.333,100.808,99.4854
2018-08-01,101.844,117.407,104.678,103.75,100.121,100.936,102.975,103.573,100.357,100.559,97.6123,103.088,105.624,100.137,106.126,105.73,133.085,106.188,103.109,100.897,104.605,102.025,100.305,101.179,100.279,113.231,102.371,102.555,102.293,104.056,96.3922,97.172,97.0806,104.578,104.081,100.955,98.4223
2018-09-01,101.853,117.817,104.44,103.863,100.018,101.011,104.413,105.596,100.058,99.7682,97.8163,103.21,105.454,98.541,105.917,105.337,134.219,106.345,103.527,102.182,104.428,103.231,99.8092,98.3905,99.4683,113.549,102.166,101.808,102.318,106.643,95.7702,96.993,98.1742,103.716,104.118,100.262,98.3226
2018-10-01,101.371,117.895,106.162,103.485,99.4437,100.953,103.014,103.059,100.366,98.0818,98.5197,106.538,104.927,93.5782,106.877,106.218,135.862,106.197,103.318,101.841,104.426,102.83,99.4505,101.088,98.488,113.593,101.979,101.624,102.13,104.398,95.7942,96.915,97.6251,105.021,103.94,98.9337,98.1212
2018-11-01,101.103,118.588,107.853,102.97,99.4295,101.231,102.835,102.778,100.77,97.5348,99.7601,108.148,104.012,89.3338,106.839,105.948,135.698,106.621,103.313,102.759,104.039,103.169,99.3944,98.23,98.8022,114.763,101.412,101.259,101.476,103.54,96.5639,96.6628,98.2627,104.379,104.001,98.2859,98.9281
2018-12-01,101.419,120.459,103.192,103.459,99.6199,101.062,105.192,107.72,99.9074,97.8264,99.3004,104.751,103.988,89.2964,108.506,103.933,134.576,106.711,103.76,103.589,104.387,102.991,99.6607,94.1351,99.3581,114.373,101.439,102.249,101.092,109.236,96.1768,95.7064,98.6098,102.445,103.995,98.5331,98.6914
2019-01-01,100.541,119.856,104.437,101.813,99.5868,100.26,100.08,98.7886,100.289,98.7131,99.1567,105.408,102.87,83.334,109.055,104.014,131.785,106.195,102.251,99.529,104.399,98.9444,99.0121,95.5658,98.3791,114.963,101.254,101.886,100.983,100.923,95.2668,94.0538,98.0598,103.784,103.373,99.3374,97.9512
2019-02-01,100.043,118.198,104.878,101.367,98.971,100.523,101.293,101.847,100.291,98.4089,99.7745,105.19,101.993,83.067,108.628,103.137,128.367,105.426,101.796,99.126,104.565,98.161,98.4807,96.2237,97.4114,113.715,100.186,99.9239,100.295,103.056,93.9689,94.7269,97.2059,102.596,102.829,99.2,98.0892
2019-03-01,99.7341,118.545,106.762,100.925,98.8586,100.883,100.415,101.115,100.992,98.2159,100.854,107.273,101.696,81.8024,108.35,102.768,127.784,105.38,101.132,97.7653,104.406,99.0743,97.6917,96.3725,96.5512,114.822,99.9178,99.9135,99.9171,102.187,96.1806,94.3443,96.174,102.938,102.829,98.977,98.0031
2019-04-01,99.1305,120.964,102.912,100.296,98.2413,99.4548,100.257,101.17,99.2155,97.3403,99.6903,102.725,100.213,77.9355,108.147,100.725,125.959,105.548,100.717,96.9547,103.899,99.1053,97.7351,94.5491,96.1288,115.699,99.4889,99.5545,99.4581,102.124,99.3241,94.0025,96.1533,102.843,102.248,98.3801,97.3011
2019-05-01,99.1784,121.087,104.105,100.368,98.2891,99.9296,101.5,102.485,99.4801,98.2212,98.1894,103.972,99.8217,75.2824,107.323,102.67,123.664,105.6,100.791,97.9004,103.916,98.9737,97.4896,94.3388,95.8478,115.952,99.9188,100.355,99.7288,103.671,99.0716,93.2713,95.7155,103.305,102.419,99.0868,96.4303
2019-06-01,99.6008,122.033,100.668,100.612,98.8525,100.647,102.868,105.698,100.019,100.447,99.2135,101.189,100.378,76.9306,107.49,102.071,124.674,105.165,100.669,98.1106,103.685,98.0162,96.8132,94.4668,94.8681,115.377,99.8566,101.319,99.2266,107.141,99.8671,93.1998,93.6411,101.425,102.489,101.122,96.2428
