date,PrRes,PrNR,Pub,Total,PrMan
2022-11-01,3.2818841953276863,2.443925497643515,1.4935259111846024,7.219335604155804,0.5720350739927665
2022-12-01,3.2192641678695857,2.4826368036809074,1.5112845580226464,7.213185529573139,0.5928232134349471
2023-01-01,3.1743824013898645,2.5772317068589596,1.5331146476129418,7.284725035296691,0.6415705209608389
2023-02-01,3.143292448052284,2.613545181744149,1.5585693570784058,7.315406986874838,0.6629140707174711
2023-03-01,3.104111530848197,2.652512433663537,1.592711979693686,7.349339625499722,0.6863441909304763
2023-04-01,3.0936936130359283,2.716203470978333,1.6132809190441684,7.42317800305843,0.7276186957916797
2023-05-01,3.1447221292516745,2.7172937163738045,1.647986135683881,7.50999832598184,0.7198802017579956
2023-06-01,3.159870495229898,2.723137021211806,1.6626104605134113,7.545614334474098,0.7298038542184393
2023-07-01,3.1919222472570152,2.7177340730130695,1.640623390843453,7.550279711113538,0.7321491473572105
2023-08-01,3.173460969032576,2.7502119608785356,1.6610386602899663,7.584711590201078,0.7438120680578707
2023-09-01,3.168408896878424,2.741770264459029,1.6824374205713113,7.592616581908765,0.7318085575655372
2023-10-01,3.1552896872972607,2.7734138901793335,1.7028111084289799,7.631514685905574,0.776619570238569
2023-11-01,3.161036475278014,2.801245638225687,1.726669628687744,7.6889517421914455,0.8012534668353312
2023-12-01,3.1571864221349237,2.7963067561269024,1.7391899280230279,7.6926831062848535,0.811387312286861
2024-01-01,3.1737695144064806,2.7303139220476687,1.7048897519928976,7.608973188447046,0.8086495526068594
2024-02-01,3.2069958883094483,2.7184886850042442,1.7357930649567852,7.6612776382704775,0.802776500186656
2024-03-01,3.171994869073296,2.7125668261909235,1.7134635889817063,7.5980217906825205,0.8065624771935814
2024-04-01,3.2546847701077604,2.692026875557614,1.7267252716088817,7.673440394936283,0.8227105055486562
2024-05-01,3.298049330919402,2.65610487226512,1.7151764722675988,7.669330675452121,0.8148908339690449
2024-06-01,3.2444783375540043,2.651954318466247,1.684873759309893,7.581306415330144,0.8247522445167292
2024-07-01,3.214659992063458,2.625744805913376,1.7129257525557458,7.553327118365888,0.8161932644826966
2024-08-01,3.1896585375324458,2.6262980715361897,1.722181329646097,7.538141356873784,0.8179278613939239
2024-09-01,3.157486690854652,2.602993152592719,1.7218909985574764,7.4823708420048485,0.8120091857971057
2024-10-01,3.1411574866797696,2.5681905531872684,1.7407174553086355,7.450065495175673,0.7999530527108556
2024-11-01,3.12189317674203,2.560668033270166,1.7241043111507541,7.40666552116295,0.8014341658515405
2024-12-01,3.123702221218614,2.503123416255706,1.6960513612900396,7.322876998764361,0.7651326893434851
2025-01-01,3.0604975798227882,2.5201774638175753,1.6990491252214874,7.279724168861851,0.7713418359457902
