date,CES,PNS_payrolls,PNS_hrs,CES_PNS,CPS
1989-01-01,,81.80308046964167,104.20420420420422,85.2422490179149,86.00680388363422
1989-02-01,,81.99631609279831,103.60360360360362,84.9511382943406,85.95194646398699
1989-03-01,,82.1511305979004,103.60360360360362,85.11153170052744,86.00037466985981
1989-04-01,,82.29238470839502,103.90390390390391,85.50500032764168,86.10342263290812
1989-05-01,,82.37035697738804,103.30330330330331,85.09129970036481,86.10897169059551
1989-06-01,,82.43024872023777,103.30330330330331,85.1531698491345,86.2766176156167
1989-07-01,,82.46527973964042,103.60360360360362,85.4370015320599,86.5005995291986
1989-08-01,,82.42798865446984,103.60360360360362,85.39836662400029,86.8643730898757
1989-09-01,,82.62574440916231,103.30330330330331,85.3551233536091,86.41959494450886
1989-10-01,,82.73535759890612,103.90390390390391,85.96526645411868,86.65550635588998
1989-11-01,,82.98057473472478,103.30330330330331,85.72167480103701,86.8613153018973
1989-12-01,,83.06645723390551,103.003003003003,85.56094543912789,86.77055885804381
1990-01-01,,83.32297469856373,103.60360360360362,86.3256044174309,86.79394023906299
1990-02-01,,83.55124134112303,103.30330330330331,86.31119225629526,86.81168985564511
1990-03-01,,83.61339314974066,103.30330330330331,86.37539712766001,86.82058792918197
1990-04-01,,83.56593176861446,102.70270270270272,85.82447046506351,86.68995239349726
1990-05-01,,83.46309877617438,103.003003003003,85.96949813882226,86.87616814711298
1990-06-01,,83.45857864463856,103.30330330330331,86.21546862989689,86.7553256335636
1990-07-01,,83.40320703332466,102.70270270270272,85.65734776395507,86.57290320474907
1990-08-01,,83.33540506028726,103.003003003003,85.8379697768124,86.62498621457033
1990-09-01,,83.20997141016804,102.70270270270272,85.4588895563888,86.50918461778792
1990-10-01,,83.06645723390551,102.40240240240242,85.06204779808343,86.53172133135189
1990-11-01,,82.895822268428,102.70270270270272,85.13624989730447,86.11224870372453
1990-12-01,,82.79976947329168,102.70270270270272,85.03760108067794,86.06057228386129
1991-01-01,,82.64947509972541,102.40240240240242,84.63504807509418,85.8105074023685
1991-02-01,,82.32289559626184,102.40240240240242,84.30062281779367,85.66786049175866
1991-03-01,,82.15339066366832,102.40240240240242,84.12704569462731,85.4738161298433
