date,RXI_N.B.EU,RXI_N.B.UK,RXI_N.B.CA,RXI_N.B.JA
2018-07-01,0.855835152761185,0.7597901006892998,1.3133428571428576,1.1152095238095237
2018-08-01,0.8661410878081053,0.7765550717523458,1.3042478260869566,1.1099652173913042
2018-09-01,0.8571485652825515,0.765375209011752,1.3034,1.1209736842105265
2018-10-01,0.870545297037041,0.7686243905362876,1.300440909090909,1.1272181818181815
2018-11-01,0.8799981910895207,0.7752765720939471,1.3204799999999999,1.1333800000000003
2018-12-01,0.8787167841208811,0.7896809261600077,1.343611111111111,1.1219944444444445
2019-01-01,0.8758353499561788,0.7752997331761246,1.330045,1.089605
2019-02-01,0.8811200050671828,0.7683618850019905,1.3208722222222222,1.1044
2019-03-01,0.8852735087529171,0.7595252311577424,1.3370523809523807,1.1114428571428572
2019-04-01,0.8901706969307676,0.7675198166850629,1.3378136363636361,1.1164136363636363
2019-05-01,0.8939087072146287,0.7780876149588903,1.345977272727273,1.0997136363636366
2019-06-01,0.8853644326447178,0.7889621821185571,1.3288700000000002,1.080685
2019-07-01,0.8919661444487215,0.8025862500725267,1.3105227272727271,1.0828636363636364
2019-08-01,0.8986073329498776,0.8224020938697779,1.3273136363636362,1.0618863636363634
2019-09-01,0.9081838679845864,0.8085512263607633,1.3240500000000002,1.0753999999999997
2019-10-01,0.9043475041239468,0.7904942428895463,1.3189227272727273,1.0813681818181817
2019-11-01,0.9040702615490255,0.7762271958886371,1.3221533333333333,1.0875933333333334
2019-11-22,0.9067005168192946,0.7794839816041781,1.3293,1.0867
