date,spx,ndq,dji
1998-09-21,1023.89,1680.43,7933.3
1998-09-22,1029.63,1697.8,7897.2
1998-09-23,1066.09,1760.27,8154.4
1998-09-24,1042.72,1720.34,8002.0
1998-09-25,1044.75,1743.59,8028.8
1998-09-28,1048.69,1739.22,8108.8
1998-09-29,1049.02,1734.05,8080.5
1998-09-30,1017.01,1693.84,7842.6
1998-10-01,986.39,1612.33,7632.5
1998-10-02,1002.6,1614.98,7784.7
1998-10-05,988.56,1536.69,7726.2
1998-10-06,984.59,1510.89,7743.0
1998-10-07,970.68,1462.61,7741.7
1998-10-08,959.44,1419.12,7731.9
1998-10-09,984.39,1492.49,7899.5
1998-10-12,997.71,1546.08,8001.5
1998-10-13,994.8,1509.45,7938.1
1998-10-14,1005.53,1540.97,7968.8
1998-10-15,1047.49,1611.01,8299.4
1998-10-16,1056.42,1620.95,8416.8
1998-10-19,1062.39,1648.73,8466.5
1998-10-20,1063.93,1639.19,8505.9
1998-10-21,1069.92,1674.75,8519.2
1998-10-22,1078.48,1702.64,8533.1
1998-10-23,1070.67,1693.86,8452.3
1998-10-26,1072.32,1724.98,8432.2
1998-10-27,1065.34,1717.63,8366.0
1998-10-28,1068.09,1737.35,8372.0
1998-10-29,1085.93,1757.19,8495.0
1998-10-30,1098.67,1771.39,8592.1
1998-11-02,1111.6,1800.91,8706.2
1998-11-03,1110.84,1788.43,8706.2
1998-11-04,1118.67,1823.57,8783.1
1998-11-05,1133.85,1837.1,8915.5
1998-11-06,1141.01,1856.56,8975.5
1998-11-09,1130.2,1861.05,8898.0
1998-11-10,1128.26,1865.62,8864.0
1998-11-11,1120.97,1862.11,8823.8
1998-11-12,1117.69,1851.06,8829.7
1998-11-13,1125.72,1847.99,8919.6
1998-11-16,1135.87,1861.68,9011.3
1998-11-17,1139.32,1878.52,8986.3
1998-11-18,1144.48,1897.44,9041.1
1998-11-19,1152.61,1919.68,9056.1
1998-11-20,1163.55,1928.21,9159.6
1998-11-23,1188.21,1977.42,9374.3
1998-11-24,1182.99,1965.88,9301.2
1998-11-25,1186.87,1985.21,9314.3
1998-11-27,1192.33,2016.44,9333.1
1998-11-30,1163.63,1949.54,9116.6
1998-12-01,1175.28,2003.75,9133.5
1998-12-02,1171.25,1995.21,9064.5
1998-12-03,1150.14,1954.33,8879.7
1998-12-04,1176.74,2003.16,9016.1
1998-12-07,1187.7,2040.64,9070.5
1998-12-08,1181.38,2034.75,9028.0
1998-12-09,1183.49,2050.42,9009.2
1998-12-10,1165.02,2015.96,8841.6
1998-12-11,1166.46,2029.31,8821.8
1998-12-14,1141.2,1966.92,8695.6
1998-12-15,1162.83,2012.6,8823.3
1998-12-16,1161.94,2009.36,8790.6
1998-12-17,1179.98,2043.88,8875.8
1998-12-18,1188.03,2086.14,8903.6
1998-12-21,1202.84,2138.03,8988.9
1998-12-22,1203.57,2120.98,9044.5
1998-12-23,1228.54,2172.54,9202.0
1998-12-24,1226.27,2163.04,9218.0
1998-12-28,1225.49,2180.3,9226.8
1998-12-29,1241.81,2181.77,9321.0
1998-12-30,1231.93,2166.95,9274.6
1998-12-31,1229.23,2192.69,9181.4
1999-01-04,1228.1,2208.05,9184.3
1999-01-05,1244.78,2251.27,9311.2
1999-01-06,1272.34,2320.86,9545.0
1999-01-07,1269.73,2326.09,9537.8
1999-01-08,1275.09,2344.41,9643.3
1999-01-11,1263.88,2384.59,9619.9
1999-01-12,1239.51,2320.75,9474.7
1999-01-13,1234.4,2316.81,9349.6
1999-01-14,1212.19,2276.82,9120.9
1999-01-15,1243.26,2348.2,9340.6
1999-01-19,1252.0,2408.17,9355.2
1999-01-20,1256.62,2415.49,9335.9
1999-01-21,1235.16,2344.72,9264.1
1999-01-22,1225.19,2338.88,9120.7
1999-01-25,1233.98,2369.31,9203.3
1999-01-26,1252.31,2433.41,9324.6
1999-01-27,1243.17,2407.14,9200.2
1999-01-28,1265.37,2477.34,9281.3
1999-01-29,1279.64,2505.89,9358.8
1999-02-01,1273.0,2510.09,9345.7
1999-02-02,1261.99,2463.42,9274.1
1999-02-03,1272.07,2493.41,9366.8
1999-02-04,1248.49,2410.07,9304.5
1999-02-05,1239.4,2373.62,9304.2
1999-02-08,1243.77,2404.92,9291.1
1999-02-09,1216.14,2310.79,9133.0
1999-02-10,1223.55,2309.5,9177.3
1999-02-11,1254.04,2405.55,9363.5
1999-02-12,1230.13,2321.89,9274.9
1999-02-16,1241.87,2313.87,9297.0
1999-02-17,1224.03,2248.91,9195.5
1999-02-18,1237.28,2260.55,9298.6
1999-02-19,1239.22,2283.6,9340.0
1999-02-22,1272.14,2342.01,9552.7
1999-02-23,1271.18,2376.35,9544.4
1999-02-24,1253.41,2339.38,9399.7
1999-02-25,1245.02,2326.82,9366.3
1999-02-26,1238.33,2288.03,9306.6
1999-03-01,1236.16,2295.18,9324.8
1999-03-02,1225.5,2259.03,9297.6
1999-03-03,1227.7,2265.2,9275.9
1999-03-04,1246.64,2292.89,9467.4
1999-03-05,1275.47,2337.11,9736.1
1999-03-08,1282.73,2397.62,9727.6
1999-03-09,1279.84,2392.94,9693.8
1999-03-10,1286.84,2406.0,9772.8
1999-03-11,1297.68,2412.25,9897.4
1999-03-12,1294.59,2381.53,9876.4
1999-03-15,1307.26,2431.44,9958.8
1999-03-16,1306.38,2439.27,9930.5
1999-03-17,1297.82,2428.97,9879.4
1999-03-18,1316.55,2462.96,9997.6
1999-03-19,1299.29,2421.27,9903.6
1999-03-22,1297.01,2395.94,9890.5
1999-03-23,1262.14,2322.84,9671.8
1999-03-24,1268.59,2365.28,9666.8
1999-03-25,1289.99,2434.8,9836.4
1999-03-26,1282.8,2419.17,9822.2
1999-03-29,1310.17,2492.84,10006.8
1999-03-30,1300.75,2480.29,9913.3
1999-03-31,1286.37,2461.4,9786.2
1999-04-01,1293.72,2493.37,9832.5
1999-04-05,1321.12,2560.06,10007.3
1999-04-06,1317.89,2563.17,9963.5
1999-04-07,1326.89,2544.43,10085.3
1999-04-08,1343.98,2573.39,10197.7
1999-04-09,1348.35,2593.05,10173.8
1999-04-12,1358.63,2598.81,10339.5
1999-04-13,1349.82,2583.5,10395.0
1999-04-14,1328.44,2507.28,10411.7
1999-04-15,1322.85,2521.77,10462.7
1999-04-16,1319.0,2484.04,10493.9
1999-04-19,1289.48,2345.61,10440.5
1999-04-20,1306.17,2409.64,10448.6
1999-04-21,1336.12,2489.08,10581.4
1999-04-22,1358.82,2561.61,10727.2
1999-04-23,1356.85,2590.69,10689.7
1999-04-26,1360.04,2652.05,10718.6
1999-04-27,1362.8,2602.41,10831.7
1999-04-28,1350.91,2550.37,10845.5
1999-04-29,1342.83,2528.44,10878.4
1999-04-30,1335.18,2542.86,10789.0
1999-05-03,1354.63,2535.58,11014.7
1999-05-04,1332.0,2485.12,10886.1
1999-05-05,1347.31,2534.45,10955.4
1999-05-06,1332.05,2472.28,10946.8
1999-05-07,1345.0,2503.62,11031.6
1999-05-10,1340.3,2526.39,11007.3
1999-05-11,1355.61,2566.68,11026.2
1999-05-12,1364.0,2606.54,11000.4
1999-05-13,1367.56,2582.0,11107.2
1999-05-14,1337.8,2527.86,10913.3
1999-05-17,1339.49,2561.84,10853.5
1999-05-18,1333.32,2558.36,10837.0
1999-05-19,1344.23,2577.4,10887.4
1999-05-20,1338.83,2542.23,10866.7
1999-05-21,1330.29,2520.14,10829.3
1999-05-24,1306.65,2453.66,10654.7
1999-05-25,1284.4,2380.9,10531.1
1999-05-26,1304.76,2427.18,10702.2
1999-05-27,1281.41,2419.15,10466.9
1999-05-28,1301.84,2470.52,10559.7
1999-06-01,1294.26,2412.03,10596.3
1999-06-02,1294.81,2432.41,10577.9
1999-06-03,1299.54,2403.32,10663.7
1999-06-04,1327.75,2478.34,10799.8
1999-06-07,1334.52,2524.21,10909.4
1999-06-08,1317.33,2474.56,10765.6
1999-06-09,1318.64,2519.35,10690.3
1999-06-10,1302.82,2484.62,10621.3
1999-06-11,1293.64,2447.88,10490.5
1999-06-14,1294.0,2398.31,10563.3
1999-06-15,1301.16,2414.67,10595.0
1999-06-16,1330.41,2517.83,10785.0
1999-06-17,1339.9,2544.15,10841.6
1999-06-18,1342.84,2563.44,10855.6
1999-06-21,1349.0,2630.28,10816.0
1999-06-22,1335.88,2580.26,10721.6
1999-06-23,1333.06,2598.12,10666.9
1999-06-24,1315.78,2553.99,10534.8
1999-06-25,1315.31,2552.65,10552.6
1999-06-28,1331.35,2602.44,10655.2
1999-06-29,1351.45,2642.11,10815.4
1999-06-30,1372.71,2686.12,10970.8
1999-07-01,1380.96,2706.18,11066.4
1999-07-02,1391.22,2741.02,11139.2
1999-07-06,1388.12,2736.78,11135.1
1999-07-07,1395.86,2743.04,11187.4
1999-07-08,1394.42,2771.86,11126.9
1999-07-09,1403.28,2793.07,11193.7
1999-07-12,1399.1,2790.44,11201.0
1999-07-13,1393.56,2778.23,11175.0
1999-07-14,1398.17,2818.13,11148.1
1999-07-15,1409.62,2839.37,11186.4
1999-07-16,1418.78,2864.48,11209.8
1999-07-19,1407.65,2830.29,11187.7
1999-07-20,1377.1,2732.18,10996.1
1999-07-21,1379.29,2761.77,11002.8
1999-07-22,1360.97,2684.44,10969.2
1999-07-23,1356.94,2692.4,10911.0
1999-07-26,1347.76,2619.19,10863.2
1999-07-27,1362.84,2679.33,10979.0
1999-07-28,1365.4,2705.84,10972.1
1999-07-29,1341.03,2640.01,10791.3
1999-07-30,1328.72,2638.49,10655.2
1999-08-02,1328.05,2623.63,10646.0
1999-08-03,1322.18,2587.99,10677.3
1999-08-04,1305.33,2540.0,10674.8
1999-08-05,1313.71,2565.83,10793.8
1999-08-06,1300.29,2547.97,10714.0
1999-08-09,1297.8,2518.98,10707.7
1999-08-10,1281.43,2490.11,10655.2
1999-08-11,1301.93,2564.98,10787.8
1999-08-12,1298.16,2549.49,10789.4
1999-08-13,1327.68,2637.81,10973.7
1999-08-16,1330.77,2645.28,11046.8
1999-08-17,1344.16,2671.23,11117.1
1999-08-18,1332.84,2657.73,10991.4
1999-08-19,1323.59,2621.43,10963.8
1999-08-20,1336.61,2648.33,11100.6
1999-08-23,1360.22,2719.57,11299.8
1999-08-24,1363.5,2752.37,11283.3
1999-08-25,1381.79,2805.6,11326.0
1999-08-26,1362.01,2774.62,11198.5
1999-08-27,1348.27,2758.9,11090.2
1999-08-30,1324.02,2712.69,10914.1
1999-08-31,1320.41,2739.35,10829.3
1999-09-01,1331.07,2750.8,10937.9
1999-09-02,1319.11,2734.24,10843.2
1999-09-03,1357.24,2843.11,11078.5
1999-09-07,1350.45,2837.26,11034.1
1999-09-08,1344.15,2808.74,11036.3
1999-09-09,1347.66,2852.02,11079.4
1999-09-10,1351.66,2887.06,11028.4
1999-09-13,1344.13,2844.77,11030.3
1999-09-14,1336.29,2868.29,10910.3
1999-09-15,1317.97,2814.17,10801.4
1999-09-16,1318.48,2806.72,10737.5
1999-09-17,1335.42,2869.62,10803.6
1999-09-20,1335.53,2886.15,10823.9
1999-09-21,1307.58,2821.1,10598.5
1999-09-22,1310.51,2858.16,10524.1
1999-09-23,1280.41,2749.83,10318.6
1999-09-24,1277.36,2740.41,10279.3
1999-09-27,1283.31,2761.75,10303.4
1999-09-28,1282.2,2756.25,10275.5
1999-09-29,1268.37,2730.27,10213.5
1999-09-30,1282.71,2746.16,10337.0
1999-10-01,1282.81,2736.85,10273.0
1999-10-04,1304.6,2795.97,10401.2
1999-10-05,1301.35,2799.67,10400.6
1999-10-06,1325.4,2857.21,10588.3
1999-10-07,1317.64,2860.7,10537.1
1999-10-08,1336.02,2886.57,10649.8
1999-10-11,1335.21,2915.95,10648.2
1999-10-12,1313.04,2872.43,10417.1
1999-10-13,1285.55,2801.27,10232.2
1999-10-14,1283.42,2806.84,10286.6
1999-10-15,1247.41,2731.83,10019.7
1999-10-18,1254.13,2689.15,10116.3
1999-10-19,1261.32,2688.18,10204.9
1999-10-20,1289.43,2788.13,10392.4
1999-10-21,1283.61,2801.95,10297.7
1999-10-22,1301.65,2816.52,10470.3
1999-10-25,1293.63,2815.95,10349.9
1999-10-26,1281.91,2811.47,10302.1
1999-10-27,1296.71,2802.52,10394.9
1999-10-28,1342.44,2875.22,10622.5
1999-10-29,1362.93,2966.43,10729.9
1999-11-01,1354.12,2967.65,10648.5
1999-11-02,1347.74,2981.63,10581.8
1999-11-03,1354.93,3028.51,10609.1
1999-11-04,1362.64,3055.95,10639.6
1999-11-05,1370.23,3102.29,10704.5
1999-11-08,1377.01,3143.97,10718.8
1999-11-09,1365.28,3125.04,10617.3
1999-11-10,1373.46,3155.96,10597.7
1999-11-11,1381.46,3197.29,10595.3
1999-11-12,1396.06,3221.15,10769.3
1999-11-15,1394.39,3219.54,10760.8
1999-11-16,1420.07,3295.52,10932.3
1999-11-17,1410.71,3269.39,10883.1
1999-11-18,1424.94,3347.11,11035.7
1999-11-19,1422.0,3369.25,11003.9
1999-11-22,1420.94,3392.56,11089.5
1999-11-23,1404.64,3342.87,10995.6
1999-11-24,1417.08,3420.5,11008.2
1999-11-26,1416.62,3447.81,10988.9
1999-11-29,1407.83,3421.37,10947.9
1999-11-30,1389.07,3336.16,10877.8
1999-12-01,1397.72,3353.71,10998.4
1999-12-02,1409.04,3452.78,11039.1
1999-12-03,1433.3,3520.63,11286.2
1999-12-06,1423.33,3546.01,11225.0
1999-12-07,1409.17,3586.92,11106.7
1999-12-08,1403.88,3586.08,11068.1
1999-12-09,1408.11,3594.17,11134.8
1999-12-10,1417.04,3620.24,11224.7
1999-12-13,1415.22,3658.17,11192.6
1999-12-14,1403.17,3571.66,11160.2
1999-12-15,1413.33,3621.95,11225.3
1999-12-16,1418.78,3715.06,11244.9
1999-12-17,1421.03,3753.06,11257.4
1999-12-20,1418.09,3783.87,11144.3
1999-12-21,1433.43,3911.15,11200.5
1999-12-22,1435.99,3937.3,11203.6
1999-12-23,1458.34,3969.44,11405.8
1999-12-27,1457.1,3975.38,11391.1
1999-12-28,1457.66,3972.11,11476.7
1999-12-29,1463.46,4041.46,11484.7
1999-12-30,1464.47,4036.87,11452.9
1999-12-31,1469.25,4069.31,11497.1
2000-01-03,1455.22,4131.15,11357.5
2000-01-04,1399.42,3901.69,10997.9
2000-01-05,1402.11,3877.54,11122.7
2000-01-06,1403.45,3727.13,11253.3
2000-01-07,1441.47,3882.62,11522.6
2000-01-10,1457.6,4049.67,11572.2
2000-01-11,1438.56,3921.19,11511.1
2000-01-12,1432.25,3850.02,11551.1
2000-01-13,1449.68,3957.21,11582.4
2000-01-14,1465.15,4064.27,11723.0
2000-01-18,1455.14,4130.81,11560.7
2000-01-19,1455.9,4151.29,11489.4
2000-01-20,1445.57,4189.51,11351.3
2000-01-21,1441.36,4235.4,11251.7
2000-01-24,1401.53,4096.08,11008.2
2000-01-25,1410.03,4167.41,11029.9
2000-01-26,1404.09,4069.91,11033.0
2000-01-27,1398.56,4039.56,11028.0
2000-01-28,1360.16,3887.07,10738.9
2000-01-31,1394.46,3940.35,10940.5
2000-02-01,1409.28,4051.98,11041.0
2000-02-02,1409.12,4073.96,11003.2
2000-02-03,1424.97,4210.98,11013.4
2000-02-04,1424.37,4244.14,10963.8
2000-02-07,1424.24,4321.77,10905.8
2000-02-08,1441.72,4427.5,10957.6
2000-02-09,1411.71,4363.24,10699.2
2000-02-10,1416.83,4485.63,10643.6
2000-02-11,1387.12,4395.45,10425.2
2000-02-14,1389.94,4418.55,10519.8
2000-02-15,1402.05,4420.77,10718.1
2000-02-16,1387.67,4427.65,10561.4
2000-02-17,1388.26,4548.92,10514.6
2000-02-18,1346.09,4411.74,10219.5
2000-02-22,1352.17,4382.12,10304.8
2000-02-23,1360.69,4550.33,10225.7
2000-02-24,1353.43,4617.65,10092.6
2000-02-25,1333.36,4590.5,9862.12
2000-02-28,1348.05,4577.85,10038.7
2000-02-29,1366.42,4696.69,10128.3
2000-03-01,1379.19,4784.08,10137.9
2000-03-02,1381.76,4754.51,10164.9
2000-03-03,1409.17,4914.79,10367.2
2000-03-06,1391.28,4904.85,10170.5
2000-03-07,1355.62,4847.84,9796.03
2000-03-08,1366.7,4897.26,9856.53
2000-03-09,1401.69,5046.86,10010.7
2000-03-10,1395.07,5048.62,9928.82
2000-03-13,1383.62,4907.24,9947.13
2000-03-14,1359.15,4706.63,9811.24
2000-03-15,1392.14,4582.62,10131.4
2000-03-16,1458.47,4717.39,10630.6
2000-03-17,1464.47,4798.13,10595.2
2000-03-20,1456.63,4610.0,10680.2
2000-03-21,1493.87,4711.68,10907.3
2000-03-22,1500.64,4864.75,10866.7
2000-03-23,1527.35,4940.61,11119.9
2000-03-24,1527.46,4963.03,11112.7
2000-03-27,1523.86,4958.56,11025.8
2000-03-28,1507.73,4833.89,10936.1
2000-03-29,1508.52,4644.67,11018.7
2000-03-30,1487.92,4457.89,10980.2
2000-03-31,1498.58,4572.83,10921.9
2000-04-03,1505.97,4223.68,11221.9
2000-04-04,1494.73,4148.89,11164.8
2000-04-05,1487.37,4169.22,11033.9
2000-04-06,1501.34,4267.56,11114.3
2000-04-07,1516.35,4446.45,11111.5
2000-04-10,1504.46,4188.2,11186.6
2000-04-11,1500.59,4055.9,11287.1
2000-04-12,1467.17,3769.63,11125.1
2000-04-13,1440.51,3676.78,10923.5
2000-04-14,1356.56,3321.29,10305.8
2000-04-17,1401.44,3539.16,10582.5
2000-04-18,1441.61,3793.57,10767.4
2000-04-19,1427.47,3706.41,10675.0
2000-04-20,1434.54,3643.88,10844.0
2000-04-24,1429.86,3482.48,10906.1
2000-04-25,1477.44,3711.23,11124.8
2000-04-26,1460.99,3630.09,10945.5
2000-04-27,1464.92,3774.03,10888.1
2000-04-28,1452.43,3860.66,10733.9
2000-05-01,1468.25,3958.08,10811.8
2000-05-02,1446.29,3785.45,10731.1
2000-05-03,1415.1,3707.31,10480.1
2000-05-04,1409.57,3720.24,10412.5
2000-05-05,1432.63,3816.82,10577.9
2000-05-08,1424.17,3669.38,10603.6
2000-05-09,1412.14,3585.01,10536.8
2000-05-10,1383.05,3384.73,10367.8
2000-05-11,1407.81,3499.58,10546.0
2000-05-12,1420.96,3529.06,10609.4
2000-05-15,1452.36,3607.65,10807.8
2000-05-16,1466.04,3717.57,10934.6
2000-05-17,1447.8,3644.96,10769.7
2000-05-18,1437.21,3538.71,10777.3
2000-05-19,1406.95,3390.4,10626.8
2000-05-22,1400.72,3364.21,10542.5
2000-05-23,1373.86,3164.55,10422.3
2000-05-24,1399.05,3270.61,10535.3
2000-05-25,1381.52,3205.35,10323.9
2000-05-26,1378.02,3205.11,10299.2
2000-05-30,1422.45,3459.48,10527.1
2000-05-31,1420.6,3400.91,10522.3
2000-06-01,1448.81,3582.5,10652.2
2000-06-02,1477.26,3813.38,10794.8
2000-06-05,1467.63,3821.76,10815.3
2000-06-06,1457.84,3756.37,10735.6
2000-06-07,1471.36,3839.26,10812.9
2000-06-08,1461.67,3825.56,10668.7
2000-06-09,1456.95,3874.84,10614.1
2000-06-12,1446.0,3767.91,10564.2
2000-06-13,1469.44,3851.06,10621.8
2000-06-14,1470.54,3797.41,10688.0
2000-06-15,1478.73,3845.74,10714.8
2000-06-16,1464.46,3860.56,10449.3
2000-06-19,1486.0,3989.83,10557.8
2000-06-20,1475.95,4013.36,10435.2
2000-06-21,1479.13,4064.01,10497.7
2000-06-22,1452.18,3936.84,10376.1
2000-06-23,1441.48,3845.34,10404.8
2000-06-26,1455.31,3912.12,10543.0
2000-06-27,1450.55,3858.96,10504.5
2000-06-28,1454.82,3940.34,10527.8
2000-06-29,1442.39,3877.23,10399.1
2000-06-30,1454.6,3966.11,10447.9
2000-07-03,1469.54,3991.93,10560.7
2000-07-05,1446.23,3863.1,10483.6
2000-07-06,1456.67,3960.57,10481.5
2000-07-07,1478.9,4023.2,10636.0
2000-07-10,1475.62,3980.29,10646.6
2000-07-11,1480.88,3956.42,10727.2
2000-07-12,1492.92,4099.59,10783.8
2000-07-13,1495.84,4174.86,10788.7
2000-07-14,1509.98,4246.18,10812.8
2000-07-17,1510.49,4274.67,10804.3
2000-07-18,1493.74,4177.17,10739.9
2000-07-19,1481.96,4055.63,10696.1
2000-07-20,1495.57,4184.56,10843.9
2000-07-21,1480.19,4094.45,10733.6
2000-07-24,1464.29,3981.57,10685.1
2000-07-25,1474.47,4029.57,10700.0
2000-07-26,1452.42,3987.72,10516.5
2000-07-27,1449.62,3842.23,10586.1
2000-07-28,1419.89,3663.0,10511.2
2000-07-31,1430.83,3766.99,10522.0
2000-08-01,1438.1,3685.52,10607.0
2000-08-02,1438.7,3658.46,10687.5
2000-08-03,1452.56,3759.88,10706.2
2000-08-04,1462.93,3787.36,10767.8
2000-08-07,1479.32,3862.99,10867.0
2000-08-08,1482.8,3848.55,10976.9
2000-08-09,1472.87,3853.5,10905.8
2000-08-10,1460.25,3759.99,10908.8
2000-08-11,1471.84,3789.47,11027.8
2000-08-14,1491.56,3849.69,11176.1
2000-08-15,1484.43,3851.66,11067.0
2000-08-16,1479.85,3861.2,11008.4
2000-08-17,1496.07,3940.87,11055.6
2000-08-18,1491.72,3930.34,11046.5
2000-08-21,1499.48,3953.15,11079.8
2000-08-22,1498.13,3958.21,11139.2
2000-08-23,1505.97,4011.01,11144.7
2000-08-24,1508.31,4053.28,11182.7
2000-08-25,1506.45,4042.68,11192.6
2000-08-28,1514.09,4070.59,11252.8
2000-08-29,1509.84,4082.17,11215.1
2000-08-30,1502.59,4103.81,11103.0
2000-08-31,1517.68,4206.35,11215.1
2000-09-01,1520.77,4234.33,11238.8
2000-09-05,1507.08,4143.18,11260.6
2000-09-06,1492.25,4013.34,11310.6
2000-09-07,1502.51,4098.35,11259.9
2000-09-08,1494.5,3978.41,11220.7
2000-09-11,1489.26,3896.35,11195.5
2000-09-12,1481.99,3849.51,11233.2
2000-09-13,1484.91,3893.89,11182.2
2000-09-14,1480.87,3913.86,11087.5
2000-09-15,1465.81,3835.23,10927.0
2000-09-18,1444.51,3726.52,10808.5
2000-09-19,1459.9,3865.64,10789.3
2000-09-20,1451.34,3897.44,10687.9
2000-09-21,1449.05,3828.87,10765.5
2000-09-22,1448.72,3803.76,10847.4
2000-09-25,1439.03,3741.22,10808.2
2000-09-26,1427.21,3689.1,10631.3
2000-09-27,1426.57,3656.3,10628.4
2000-09-28,1458.29,3778.32,10824.1
2000-09-29,1436.51,3672.82,10650.9
2000-10-02,1436.23,3568.9,10700.1
2000-10-03,1426.46,3455.83,10719.7
2000-10-04,1434.32,3523.1,10784.5
2000-10-05,1436.28,3472.1,10724.9
2000-10-06,1408.99,3361.01,10596.5
2000-10-09,1402.03,3355.56,10568.4
2000-10-10,1387.02,3240.54,10524.4
2000-10-11,1364.59,3168.49,10413.8
2000-10-12,1329.78,3074.68,10034.6
2000-10-13,1374.17,3316.77,10192.2
2000-10-16,1374.62,3290.28,10238.8
2000-10-17,1349.97,3213.96,10089.7
2000-10-18,1342.13,3171.56,9975.02
2000-10-19,1388.76,3418.6,10143.0
2000-10-20,1396.93,3483.14,10226.6
2000-10-23,1395.78,3468.69,10271.7
2000-10-24,1398.13,3419.79,10393.1
2000-10-25,1364.9,3229.57,10326.5
2000-10-26,1364.44,3272.18,10380.1
2000-10-27,1379.58,3278.36,10590.6
2000-10-30,1398.66,3191.4,10835.8
2000-10-31,1429.4,3369.63,10971.1
2000-11-01,1421.22,3333.39,10899.5
2000-11-02,1428.32,3429.02,10880.5
2000-11-03,1426.69,3451.58,10818.0
2000-11-06,1432.19,3416.21,10977.2
2000-11-07,1431.87,3415.79,10952.2
2000-11-08,1409.28,3231.7,10907.1
2000-11-09,1400.14,3200.35,10834.2
2000-11-10,1365.98,3028.99,10603.0
2000-11-13,1351.26,2966.72,10517.2
2000-11-14,1382.95,3138.27,10681.1
2000-11-15,1389.81,3165.49,10707.6
2000-11-16,1372.32,3031.88,10656.0
2000-11-17,1367.72,3027.19,10629.9
2000-11-20,1342.62,2875.64,10462.7
2000-11-21,1347.35,2871.45,10494.5
2000-11-22,1322.36,2755.34,10399.3
2000-11-24,1341.77,2904.38,10470.2
2000-11-27,1348.97,2880.49,10546.1
2000-11-28,1336.09,2734.98,10507.6
2000-11-29,1341.93,2706.93,10629.1
2000-11-30,1314.95,2597.93,10414.5
2000-12-01,1315.23,2645.29,10373.5
2000-12-04,1324.97,2615.75,10560.1
2000-12-05,1376.54,2889.8,10898.7
2000-12-06,1351.46,2796.5,10664.4
2000-12-07,1343.55,2752.66,10617.4
2000-12-08,1369.89,2917.43,10712.9
2000-12-11,1380.2,3015.1,10725.8
2000-12-12,1371.18,2931.77,10768.3
2000-12-13,1359.99,2822.77,10794.4
2000-12-14,1340.93,2728.51,10675.0
2000-12-15,1312.15,2653.27,10435.0
2000-12-18,1322.74,2624.52,10645.4
2000-12-19,1305.6,2511.71,10584.4
2000-12-20,1264.74,2332.78,10318.9
2000-12-21,1274.86,2340.12,10487.3
2000-12-22,1305.95,2517.02,10635.6
2000-12-26,1315.19,2493.52,10692.4
2000-12-27,1328.92,2539.35,10803.2
2000-12-28,1334.22,2557.76,10868.8
2000-12-29,1320.28,2470.52,10786.8
2001-01-02,1283.27,2291.86,10646.2
2001-01-03,1347.56,2616.69,10945.8
2001-01-04,1333.34,2566.83,10912.4
2001-01-05,1298.35,2407.65,10662.0
2001-01-08,1295.86,2395.92,10621.3
2001-01-09,1300.8,2441.3,10572.5
2001-01-10,1313.27,2524.18,10604.3
2001-01-11,1326.82,2640.57,10609.5
2001-01-12,1318.55,2626.5,10525.4
2001-01-16,1326.65,2618.55,10652.7
2001-01-17,1329.47,2682.78,10584.3
2001-01-18,1347.97,2768.49,10678.3
2001-01-19,1342.54,2770.38,10587.6
2001-01-22,1342.9,2757.91,10578.2
2001-01-23,1360.4,2840.39,10649.8
2001-01-24,1364.3,2859.15,10647.0
2001-01-25,1357.51,2754.28,10729.5
2001-01-26,1354.95,2781.3,10660.0
2001-01-29,1364.17,2838.34,10702.2
2001-01-30,1373.73,2838.35,10881.2
2001-01-31,1366.01,2772.73,10887.4
2001-02-01,1373.47,2782.79,10983.6
2001-02-02,1349.47,2660.5,10864.1
2001-02-05,1354.31,2643.21,10965.8
2001-02-06,1352.26,2664.49,10957.4
2001-02-07,1340.89,2607.82,10946.7
2001-02-08,1332.53,2562.06,10880.5
2001-02-09,1314.76,2470.97,10781.5
2001-02-12,1330.31,2489.66,10946.8
2001-02-13,1318.8,2427.72,10903.3
2001-02-14,1315.92,2491.4,10795.4
2001-02-15,1326.61,2552.91,10891.0
2001-02-16,1301.53,2425.38,10799.8
2001-02-20,1278.94,2318.35,10730.9
2001-02-21,1255.27,2268.94,10526.6
2001-02-22,1252.82,2244.96,10526.8
2001-02-23,1245.86,2262.51,10441.9
2001-02-26,1267.65,2308.5,10642.5
2001-02-27,1257.94,2207.82,10636.9
2001-02-28,1239.94,2151.83,10495.3
2001-03-01,1241.23,2183.37,10450.1
2001-03-02,1234.18,2117.63,10466.3
2001-03-05,1241.41,2142.92,10562.3
2001-03-06,1253.8,2204.43,10591.2
2001-03-07,1261.89,2223.92,10729.6
2001-03-08,1264.74,2168.73,10858.2
2001-03-09,1233.42,2052.78,10644.6
2001-03-12,1180.16,1923.38,10208.2
2001-03-13,1197.66,2014.78,10290.8
2001-03-14,1166.71,1972.09,9973.46
2001-03-15,1173.56,1940.71,10031.3
2001-03-16,1150.53,1890.91,9823.41
2001-03-19,1170.81,1951.18,9959.11
2001-03-20,1142.62,1857.44,9720.76
2001-03-21,1122.14,1830.23,9487.0
2001-03-22,1117.58,1897.7,9389.48
2001-03-23,1139.83,1928.68,9504.78
2001-03-26,1152.69,1918.49,9687.53
2001-03-27,1182.17,1972.26,9947.54
2001-03-28,1153.29,1854.13,9785.35
