date,Materials,Industrials,Consumer \\[-1ex] Discretionary,Consumer \\[-1ex] Staples,Health Care,Financials,Information \\[-1ex] Technology,Communication \\[-1ex] Services,Utilities,Real Estate,Energy,\textbf{S\&P 500}
1994-03-18,103.459999,108.519997,113.889999,92.389999,84.889999,106.459999,95.2854,105.660004,110.339996,,103.5,471.059998
1994-03-21,102.279999,107.720001,113.139999,91.839996,85.360001,105.82,95.2854,105.019997,110.220001,,102.660004,468.540009
1994-03-22,102.839996,107.5,113.959999,91.709999,83.739998,106.269997,94.225449,105.400002,111.379997,,102.980003,468.799988
1994-03-23,103.580002,107.93,114.209999,91.550003,82.959999,106.440002,93.775467,105.150002,110.379997,,102.68,468.540009
1994-03-24,102.610001,106.989998,112.739998,90.889999,82.800003,105.650002,91.80555,104.709999,109.18,,102.0,464.350006
1994-03-25,101.550003,105.919998,111.660004,90.349998,82.389999,104.650002,89.525673,104.419998,108.589996,,101.980003,460.579987
1994-03-28,101.300003,105.849998,111.199997,90.839996,82.18,104.620003,88.725716,105.260002,110.110001,,100.410004,460.0
1994-03-29,98.940002,103.849998,108.669998,89.769997,81.769997,102.900002,86.235825,103.949997,107.980003,,99.830002,452.480011
1994-03-30,97.269997,101.900002,106.739998,89.120003,80.459999,101.139999,85.955841,102.68,106.120003,,97.669998,445.549988
1994-03-31,97.110001,102.269997,106.480003,89.040001,80.419998,101.529999,87.455772,102.769997,105.709999,,96.940002,445.769989
1994-04-04,95.57,100.900002,105.339996,87.580002,79.089996,99.959999,85.785851,101.160004,103.720001,,95.139999,438.920013
1994-04-05,97.589996,102.919998,109.029999,88.370003,80.769997,102.230003,88.325729,102.550003,105.68,,96.779999,448.290009
1994-04-06,97.68,102.949997,108.830002,88.339996,79.919998,103.07,88.815712,101.910004,105.0,,96.879997,448.049988
1994-04-07,98.230003,103.349998,109.790001,89.019997,80.540001,104.209999,89.675659,101.540001,105.389999,,97.459999,450.880005
1994-04-08,97.739998,102.620003,107.849998,88.349998,79.830002,104.260002,88.385727,100.129997,104.290001,,97.599998,447.100006
1994-04-11,98.279999,103.089996,108.029999,88.459999,80.639999,106.470001,88.56572,100.480003,104.709999,,98.389999,449.869995
1994-04-12,97.720001,103.010002,107.25,87.910004,80.269997,106.129997,84.955894,101.32,104.349998,,98.559998,447.570007
1994-04-13,97.07,102.470001,106.589996,88.419998,80.5,105.550003,83.215981,101.690002,104.559998,,98.470001,446.26001
1994-04-14,96.910004,101.919998,106.07,88.629997,79.980003,106.209999,82.386017,101.93,104.980003,,100.029999,446.380005
1994-04-15,96.239998,101.540001,105.68,88.400002,79.519997,106.529999,81.166069,102.370003,105.019997,,102.0,446.179993
1994-04-18,95.199997,99.82,104.050003,87.709999,79.800003,106.0,80.53611,102.339996,104.849998,,101.150002,442.459991
1994-04-19,94.040001,99.589996,103.050003,88.540001,80.440002,106.379997,79.166176,104.18,105.279999,,101.089996,442.540009
1994-04-20,92.910004,98.790001,101.940002,89.059998,80.669998,105.589996,78.356209,107.080002,107.75,,100.279999,441.959991
1994-04-21,93.360001,99.779999,104.349998,90.260002,82.660004,106.139999,83.205978,109.0,108.330002,,100.32,448.730011
1994-04-22,93.440002,99.639999,104.550003,89.919998,82.860001,105.279999,83.045982,107.050003,106.580002,,101.529999,447.630005
1994-04-25,95.93,100.730003,105.739998,90.769997,83.089996,105.809998,84.905899,107.860001,107.550003,,103.080002,452.709991
1994-04-26,96.639999,100.830002,106.019997,90.970001,82.419998,105.110001,84.835892,107.080002,106.650002,,102.440002,451.869995
1994-04-28,96.470001,100.809998,105.629997,90.68,83.019997,104.040001,83.695953,105.370003,105.480003,,100.980003,449.100006
1994-04-29,97.029999,101.099998,106.129997,91.18,82.940002,104.790001,84.045937,105.050003,106.629997,,101.43,450.910004
1994-05-02,97.879997,101.230003,106.709999,91.07,85.830002,105.290001,85.055885,105.540001,105.93,,100.400002,453.019989
1994-05-03,97.830002,101.510002,107.169998,91.0,85.779999,105.510002,84.145935,105.540001,105.160004,,100.32,453.029999
1994-05-04,97.190002,101.610001,107.029999,90.230003,85.230003,105.550003,84.035934,105.959999,104.75,,99.459999,451.720001
1994-05-05,97.519997,101.690002,106.790001,89.440002,84.970001,106.209999,83.975937,105.790001,103.690002,,100.0,451.380005
1994-05-06,96.779999,100.279999,105.160004,88.839996,84.32,105.230003,83.285973,103.870003,101.870003,,102.550003,447.820007
1994-05-09,95.980003,99.050003,103.519997,87.599998,84.199997,104.120003,82.336014,102.370003,98.580002,,101.699997,442.320007
1994-05-10,96.099998,99.510002,104.379997,88.050003,85.389999,105.510002,83.255981,104.540001,98.529999,,102.059998,446.01001
1994-05-11,95.93,98.410004,103.239998,86.959999,84.849998,104.760002,82.416016,102.830002,96.449997,,101.300003,441.48999
1994-05-12,96.239998,98.830002,103.790001,88.099998,85.32,104.620003,82.596001,103.43,96.510002,,102.150002,443.75
1994-05-13,96.860001,98.989998,103.489998,88.150002,85.25,105.050003,81.946037,104.080002,97.349998,,101.809998,444.140015
1994-05-16,97.059998,98.830002,102.760002,88.519997,85.730003,105.720001,81.256073,105.129997,96.830002,,101.889999,444.48999
1994-05-17,97.650002,99.360001,104.260002,89.599998,86.660004,107.809998,82.256027,106.550003,98.010002,,102.07,449.369995
1994-05-18,98.910004,100.279999,105.290001,89.860001,86.699997,109.480003,84.205933,108.489998,99.82,,101.68,453.690002
1994-05-19,100.400002,101.120003,105.900002,89.809998,86.709999,109.779999,85.415863,109.300003,99.919998,,102.730003,456.480011
1994-05-20,100.349998,100.580002,105.440002,89.82,86.269997,109.110001,85.505867,108.610001,99.849998,,102.459999,454.920013
1994-05-23,100.580002,99.93,104.940002,90.559998,86.0,108.669998,85.345871,106.989998,99.389999,,101.620003,453.200012
1994-05-24,100.379997,100.410004,105.349998,90.300003,86.610001,109.580002,87.095795,106.650002,99.629997,,101.709999,454.809998
1994-05-25,100.82,100.519997,105.75,90.43,87.339996,109.919998,87.415771,106.779999,100.730003,,101.879997,456.339996
1994-05-26,100.849998,101.199997,105.839996,90.290001,88.199997,109.650002,87.20578,107.160004,101.449997,,101.540001,457.059998
1994-05-27,101.029999,101.690002,106.089996,90.209999,88.089996,109.889999,86.935799,107.019997,101.389999,,101.260002,457.329987
1994-05-31,101.0,101.709999,105.639999,89.860001,87.720001,110.129997,86.915794,106.720001,100.800003,,101.25,456.5
1994-06-01,100.800003,102.019997,105.440002,89.620003,87.690002,111.519997,87.68576,107.370003,101.129997,,101.309998,457.630005
1994-06-02,100.599998,102.32,104.910004,90.239998,87.790001,111.589996,87.515762,107.300003,100.540001,,101.379997,457.649994
1994-06-03,101.110001,102.639999,105.580002,91.239998,88.540001,112.089996,86.725807,108.529999,101.010002,,101.650002,460.130005
1994-06-06,100.720001,102.550003,104.760002,91.230003,87.379997,112.169998,86.525818,109.209999,101.599998,,100.93,458.880005
1994-06-07,100.290001,102.0,104.760002,91.419998,87.830002,112.019997,85.815849,109.089996,101.339996,,100.779999,458.209991
1994-06-08,100.269997,101.82,104.75,91.110001,87.419998,112.099998,83.795952,109.089996,101.349998,,100.919998,457.059998
1994-06-09,100.470001,101.830002,105.370003,90.050003,88.279999,112.370003,83.465965,110.019997,100.959999,,101.580002,457.859985
1994-06-10,100.769997,101.68,105.209999,89.779999,87.949997,112.639999,84.865898,110.169998,101.120003,,102.559998,458.670013
1994-06-13,102.059998,102.25,105.529999,89.290001,88.349998,113.150002,84.825897,109.779999,101.339996,,101.309998,459.100006
1994-06-14,102.57,103.099998,106.860001,89.800003,88.900002,113.349998,86.355827,109.970001,101.699997,,101.959999,462.369995
1994-06-15,102.559998,102.57,106.5,89.349998,88.620003,112.900002,86.345825,109.349998,101.309998,,101.419998,460.609985
1994-06-16,102.860001,103.07,107.080002,89.889999,88.739998,112.440002,85.655869,110.18,100.470001,,102.489998,461.929993
1994-06-17,102.300003,102.470001,105.940002,89.540001,87.910004,111.389999,84.585907,109.540001,99.760002,,101.93,458.450012
1994-06-20,100.900002,101.650002,105.18,89.650002,87.639999,110.080002,83.935944,108.779999,99.029999,,101.720001,455.480011
1994-06-21,100.419998,100.230003,103.949997,89.339996,87.5,108.839996,82.236023,108.120003,97.580002,,101.25,451.339996
1994-06-22,100.889999,100.419998,104.389999,89.889999,86.709999,109.389999,83.265976,108.620003,98.349998,,101.599998,453.089996
1994-06-23,100.059998,100.18,103.419998,88.860001,86.160004,108.470001,81.20607,108.620003,97.480003,,101.419998,449.630005
1994-06-24,98.230003,98.959999,101.900002,87.860001,85.129997,106.599998,80.5961,105.800003,96.25,,99.5,442.799988
1994-06-27,98.949997,99.949997,103.389999,88.610001,85.389999,107.959999,83.135979,106.370003,97.040001,,99.650002,447.309998
1994-06-28,98.540001,99.809998,103.010002,88.389999,85.580002,107.25,83.255981,106.279999,96.949997,,98.900002,446.070007
1994-06-29,98.75,100.080002,103.620003,88.400002,85.889999,108.050003,82.856003,107.129997,97.599998,,99.019997,447.630005
1994-06-30,98.099998,98.959999,103.029999,87.529999,85.110001,106.68,81.776047,107.540001,97.209999,,98.629997,444.269989
1994-07-01,98.480003,99.279999,103.690002,88.190002,85.440002,107.519997,81.496071,107.330002,97.75,,99.209999,446.200012
1994-07-05,98.269997,99.540001,103.32,88.389999,85.849998,107.709999,80.636101,106.910004,97.620003,,100.199997,446.369995
1994-07-06,98.589996,99.620003,103.050003,88.559998,85.260002,107.809998,80.186119,106.720001,97.800003,,100.410004,446.130005
1994-07-07,98.779999,100.040001,104.050003,88.639999,85.650002,107.970001,81.476074,106.910004,98.620003,,100.870003,448.380005
1994-07-08,99.290001,100.169998,104.510002,89.080002,85.660004,107.75,81.666046,107.050003,98.849998,,101.480003,449.549988
1994-07-11,99.230003,99.639999,103.769997,89.080002,84.870003,107.269997,81.416069,106.699997,98.349998,,102.089996,448.059998
1994-07-12,99.230003,99.620003,104.129997,88.739998,83.879997,106.870003,82.995987,106.32,98.110001,,102.269997,447.950012
1994-07-13,99.32,99.669998,104.540001,88.32,84.239998,107.169998,84.455917,106.279999,98.279999,,101.849998,448.730011
1994-07-14,100.440002,100.809998,105.419998,89.370003,85.260002,108.82,84.275932,108.080002,99.720001,,102.269997,453.410004
1994-07-15,101.32,101.129997,105.760002,89.790001,85.330002,108.879997,82.875999,107.809998,100.209999,,102.800003,454.160004
1994-07-18,101.889999,101.139999,106.18,89.699997,85.330002,109.43,83.565964,107.529999,99.849998,,103.389999,455.220001
1994-07-19,102.470001,101.459999,105.5,89.43,84.959999,108.379997,82.106033,107.449997,99.809998,,103.720001,453.859985
1994-07-20,101.93,101.040001,105.040001,89.150002,84.5,107.470001,80.936089,107.400002,99.589996,,103.32,451.600006
1994-07-21,101.910004,100.68,105.279999,89.489998,84.779999,107.690002,82.866005,107.959999,99.339996,,102.769997,452.609985
1994-07-22,102.129997,101.349998,105.129997,89.440002,84.599998,107.690002,83.155983,108.050003,99.849998,,102.690002,453.109985
1994-07-25,102.309998,101.629997,104.970001,90.080002,85.650002,107.790001,83.325974,108.389999,99.699997,,102.620003,454.25
1994-07-26,102.470001,101.0,105.0,89.860001,85.400002,107.900002,83.17598,108.559998,99.290001,,101.949997,453.359985
1994-07-27,102.0,101.080002,104.220001,89.919998,85.349998,107.550003,82.915993,108.580002,99.610001,,102.0,452.570007
1994-07-28,102.080002,101.599998,104.510002,90.169998,85.470001,108.089996,83.425964,108.709999,100.419998,,102.510002,454.23999
1994-07-29,102.860001,102.410004,105.419998,90.779999,86.18,108.959999,85.18589,109.160004,101.940002,,103.349998,458.26001
1994-08-01,104.080002,102.980003,105.910004,90.959999,86.220001,109.370003,86.035843,110.169998,103.519997,,103.93,461.01001
1994-08-02,104.650002,102.739998,105.459999,90.709999,87.529999,109.059998,86.035843,110.199997,103.709999,,102.830002,460.559998
1994-08-03,105.160004,102.699997,105.43,90.730003,88.440002,109.32,86.255829,110.150002,104.059998,,102.989998,461.450012
1994-08-04,104.470001,101.970001,103.830002,90.559998,88.230003,108.839996,85.695862,109.900002,103.620003,,102.019997,458.399994
1994-08-05,103.900002,101.75,103.410004,90.540001,87.989998,108.379997,85.795853,109.489998,102.68,,101.970001,457.089996
1994-08-08,103.800003,101.709999,103.650002,90.879997,88.160004,108.419998,86.555817,109.660004,102.43,,102.160004,457.890015
1994-08-09,104.059998,101.650002,103.610001,90.82,88.660004,108.669998,87.195778,109.260002,101.839996,,101.610001,457.920013
1994-08-10,104.32,101.57,103.830002,91.540001,90.610001,109.019997,88.225731,109.519997,102.25,,101.919998,460.299988
1994-08-11,103.540001,100.790001,103.849998,91.339996,90.660004,108.860001,88.56572,109.5,101.419998,,100.919998,458.880005
1994-08-12,103.459999,101.330002,104.139999,92.910004,91.459999,109.93,88.095741,110.190002,101.779999,,102.190002,461.940002
1994-08-15,102.970001,101.459999,103.839996,92.839996,92.099998,109.730003,87.985748,109.949997,101.370003,,101.440002,461.230011
1994-08-16,103.440002,102.080002,105.169998,93.75,93.82,110.75,89.675659,109.550003,102.209999,,101.169998,465.01001
1994-08-17,102.599998,101.769997,105.760002,93.82,95.199997,110.400002,90.76561,108.889999,101.260002,,100.75,465.170013
1994-08-18,102.379997,100.82,105.099998,94.639999,94.519997,109.839996,90.605621,107.839996,100.519997,,100.339996,463.170013
1994-08-19,102.489998,101.129997,104.879997,94.529999,94.809998,109.839996,90.975609,107.919998,101.080002,,100.519997,463.679993
1994-08-22,102.220001,100.800003,104.239998,94.660004,94.889999,109.860001,90.63562,107.029999,100.419998,,100.199997,462.320007
1994-08-23,102.529999,101.889999,104.839996,95.07,94.879997,110.690002,90.965607,107.529999,100.650002,,100.190002,464.51001
1994-08-24,104.800003,102.959999,106.68,95.620003,94.82,111.480003,91.37558,108.599998,100.860001,,101.400002,469.029999
1994-08-25,104.470001,103.260002,105.690002,95.43,94.370003,110.989998,93.045509,108.360001,100.510002,,100.839996,468.079987
1994-08-26,106.080002,104.610001,107.209999,96.730003,95.449997,112.239998,94.575439,109.120003,101.589996,,101.589996,473.799988
1994-08-29,107.370003,104.57,107.32,96.410004,95.519997,112.290001,94.375435,110.120003,101.739998,,101.800003,474.589996
1994-08-30,108.440002,105.080002,107.510002,96.57,95.620003,112.470001,95.265396,109.949997,102.18,,101.989998,476.070007
1994-08-31,108.809998,105.089996,106.919998,97.07,95.900002,112.510002,93.815468,109.529999,101.82,,102.07,475.48999
1994-09-01,108.150002,104.889999,106.519997,96.809998,96.099998,111.940002,92.005554,108.769997,100.099998,,102.059998,473.170013
1994-09-02,107.790001,104.309998,106.059998,96.220001,95.480003,111.510002,91.355583,108.970001,99.150002,,101.660004,470.98999
1994-09-06,107.919998,103.93,107.169998,96.080002,95.349998,111.730003,91.995552,109.230003,98.620003,,101.879997,471.859985
1994-09-07,107.419998,103.400002,106.690002,95.779999,95.32,111.339996,92.945503,108.470001,98.010002,,102.650002,470.98999
1994-09-08,108.220001,103.790001,107.699997,96.199997,95.75,111.32,93.925461,108.389999,98.419998,,102.959999,473.140015
1994-09-09,107.080002,103.029999,106.599998,95.019997,95.199997,109.889999,92.625519,107.089996,96.900002,,102.089996,468.179993
1994-09-12,106.709999,102.370003,106.309998,94.889999,95.110001,109.339996,91.965553,106.349998,96.0,,101.82,466.209991
1994-09-13,107.349998,102.57,106.68,95.029999,95.300003,109.339996,93.44548,106.690002,95.919998,,101.550003,467.51001
1994-09-14,107.300003,103.169998,106.589996,95.769997,95.230003,109.709999,93.905464,107.650002,96.029999,,101.209999,468.799988
1994-09-15,108.339996,104.489998,107.889999,97.559998,96.339996,110.720001,95.595375,109.660004,96.989998,,101.839996,474.809998
1994-09-16,108.739998,103.889999,106.959999,96.5,95.699997,109.669998,95.495384,108.730003,95.660004,,100.459999,471.190002
1994-09-19,109.639999,103.389999,106.650002,96.889999,96.330002,108.699997,95.155403,108.730003,96.029999,,100.190002,470.850006
1994-09-20,107.959999,101.610001,104.650002,95.669998,95.110001,106.199997,93.875458,107.330002,94.949997,,98.610001,463.359985
1994-09-21,107.190002,101.199997,103.599998,95.599998,95.139999,106.040001,93.415482,106.529999,95.599998,,98.120003,461.459991
1994-09-22,107.139999,100.75,103.349998,95.870003,95.599998,105.68,93.405487,106.230003,96.18,,98.300003,461.269989
1994-09-23,107.849998,100.440002,102.169998,95.360001,95.589996,105.099998,92.155548,106.410004,96.529999,,98.440002,459.670013
1994-09-26,107.800003,100.900002,102.290001,96.480003,95.639999,104.93,91.665573,107.089996,96.830002,,98.580002,460.820007
1994-09-27,108.419998,100.720001,102.620003,96.43,97.150002,104.529999,91.825554,108.139999,97.18,,98.489998,462.049988
1994-09-28,109.610001,101.309998,103.290001,96.980003,97.910004,105.059998,91.545578,108.970001,97.720001,,99.209999,464.839996
1994-09-29,109.160004,100.910004,102.349998,96.440002,97.07,104.230003,92.115547,107.300003,98.419998,,98.75,462.23999
1994-09-30,108.690002,100.690002,102.519997,96.760002,97.690002,104.120003,92.095551,107.25,98.970001,,99.059998,462.709991
1994-10-03,108.25,100.18,102.389999,97.059998,98.540001,103.419998,91.475578,106.309998,98.550003,,99.300003,461.73999
1994-10-04,106.190002,98.870003,100.82,95.730003,97.050003,101.800003,89.335678,104.269997,97.959999,,98.0,454.589996
1994-10-05,105.029999,98.550003,100.970001,95.860001,96.129997,101.440002,90.075645,103.82,97.449997,,97.800003,453.519989
1994-10-06,104.730003,98.309998,100.199997,95.790001,95.860001,101.529999,89.335678,103.550003,97.43,,98.029999,452.359985
