date,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.UK,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.JA,RXI_N.B.MX,JRXWTFB_N.B,JRXWTFN_N.B,JRXWTFO_N.B
2012-01-19,1.0417,1.2937,1.5484,1.0094,6.3162,77.23,13.2269,91.3316,87.8359,96.0814
2012-01-20,1.0471,1.2948,1.554,1.0142,6.333,76.97,13.2276,91.3661,87.8444,96.1458
2012-01-23,1.0534,1.3035,1.5582,1.0079,6.333,76.92,13.1477,90.986,87.3889,95.8484
2012-01-24,1.047,1.3004,1.5595,1.0096,6.333,77.78,13.1654,91.181,87.677,95.939
2012-01-25,1.0481,1.2978,1.557,1.0119,6.333,78.13,13.156,91.277,87.8856,95.9078
2012-01-26,1.0651,1.3152,1.5706,0.9986,6.333,77.47,12.9517,90.3962,86.8194,95.2303
2012-01-27,1.0645,1.3192,1.5716,1.0014,6.333,76.68,12.9251,90.2559,86.652,95.1198
2012-01-30,1.059,1.3123,1.569,1.003,6.331,76.28,12.9761,90.4762,86.8323,95.3876
2012-01-31,1.0598,1.3053,1.5754,1.005,6.308,76.34,13.0356,90.5538,87.0465,95.3102
2012-02-01,1.07,1.3179,1.5849,0.9984,6.3076,76.11,12.9514,90.0963,86.4129,95.0495
2012-02-02,1.0718,1.3167,1.5813,0.9985,6.3017,76.13,12.8011,89.8765,86.4618,94.5218
2012-02-03,1.0762,1.3106,1.5779,0.9944,6.3027,76.54,12.7203,89.8491,86.5948,94.3123
2012-02-06,1.0743,1.313,1.5832,0.9953,6.312,76.54,12.625,89.7907,86.5284,94.2626
2012-02-07,1.0798,1.3244,1.5891,0.9947,6.3046,76.88,12.6289,89.5968,86.2281,94.1875
2012-02-08,1.0785,1.3253,1.582,0.9969,6.2938,76.9,12.6905,89.6555,86.3089,94.2215
2012-02-09,1.0806,1.3297,1.5838,0.9941,6.2947,77.42,12.723,89.6246,86.1913,94.289
2012-02-10,1.0676,1.3187,1.5748,1.0016,6.2991,77.57,12.7996,90.1024,86.7929,94.6303
2012-02-13,1.0741,1.3211,1.578,0.9995,6.2972,77.52,12.7206,89.8895,86.6218,94.3683
2012-02-14,1.0691,1.3149,1.5691,0.9988,6.2995,78.39,12.7618,90.1919,86.9754,94.6154
2012-02-15,1.0742,1.3087,1.571,0.9965,6.2998,78.22,12.7556,90.1932,87.024,94.5633
2012-02-16,1.0759,1.311,1.5795,0.9962,6.3014,78.77,12.856,90.3109,86.998,94.8444
2012-02-17,1.0695,1.3149,1.5813,0.997,6.2985,79.33,12.8138,90.23,87.0135,94.6537
2012-02-20,,,,,,,,,,
2012-02-21,1.0692,1.3255,1.5796,0.9956,6.296,79.73,12.747,90.0117,86.7678,94.4645
2012-02-22,1.0629,1.3251,1.5677,0.9999,6.296,80.3,12.8305,90.2472,87.0692,94.6277
2012-02-23,1.0688,1.3308,1.57,0.9983,6.298,80.21,12.8358,90.1108,86.8288,94.6076
2012-02-24,1.0707,1.3463,1.5869,0.9988,6.2976,80.88,12.8804,89.9104,86.4352,94.6249
2012-02-27,1.0764,1.341,1.5845,0.9982,6.3012,80.42,12.8655,89.9635,86.4844,94.6827
2012-02-28,1.0765,1.3452,1.5887,0.9956,6.2989,80.44,12.8646,89.8103,86.2844,94.5817
2012-02-29,1.0777,1.3359,1.5951,0.9866,6.2935,81.1,12.7941,89.7487,86.3494,94.3754
2012-03-01,1.0803,1.332,1.5953,0.9848,6.3001,81.16,12.7661,89.7817,86.4083,94.3794
2012-03-02,1.0747,1.3202,1.5852,0.9887,6.2982,81.56,12.7745,90.135,86.9636,94.507
2012-03-05,1.0668,1.3226,1.587,0.9936,6.3066,81.43,12.8241,90.2748,87.0263,94.7353
2012-03-06,1.0551,1.3114,1.572,1.0013,6.3082,80.86,12.99,90.8237,87.5654,95.2999
2012-03-07,1.0583,1.3149,1.5746,0.9994,6.3097,81.06,12.9293,90.6837,87.4342,95.1487
2012-03-08,1.0618,1.3256,1.5822,0.992,6.3159,81.5,12.778,90.2598,86.9582,94.7802
2012-03-09,1.059,1.3108,1.5677,0.9894,6.3109,82.59,12.6307,90.4341,87.5539,94.4811
2012-03-12,1.049,1.3141,1.5615,0.9934,6.3258,82.21,12.7203,90.6643,87.5823,94.9403
2012-03-13,1.054,1.3109,1.5736,0.9905,6.3266,82.66,12.637,90.5363,87.5667,94.6846
2012-03-14,1.0446,1.3025,1.5686,0.9914,6.3315,83.78,12.6757,90.9325,88.083,94.9497
2012-03-15,1.0528,1.307,1.5669,0.9928,6.3282,83.28,12.6686,90.7866,87.8837,94.8622
2012-03-16,1.0584,1.3171,1.5845,0.9912,6.3222,83.34,12.6701,90.5245,87.4543,94.7858
2012-03-19,1.0608,1.3242,1.5894,0.9878,6.3191,83.31,12.628,90.292,87.1308,94.6538
2012-03-20,1.0485,1.3222,1.5857,0.9933,6.3203,83.62,12.7046,90.6065,87.4414,94.9756
2012-03-21,1.0439,1.319,1.5848,0.9928,6.3226,83.62,12.7031,90.6761,87.5267,95.028
2012-03-22,1.037,1.3194,1.5807,1.0002,6.299,82.5,12.8326,90.8225,87.5883,95.2716
2012-03-23,1.0456,1.3263,1.5864,0.9983,6.3021,82.35,12.812,90.6156,87.2703,95.1886
2012-03-26,1.0511,1.3328,1.5939,0.9922,6.3139,82.84,12.6808,90.3266,86.9475,94.9354
2012-03-27,1.049,1.3336,1.5972,0.9928,6.3061,83.15,12.6578,90.2796,86.9795,94.7984
2012-03-28,1.0369,1.33,1.5855,0.9983,6.3044,82.74,12.8014,90.603,87.2571,95.1764
2012-03-29,1.0326,1.3265,1.5911,0.9998,6.3057,82.28,12.8533,90.7285,87.2956,95.4017
2012-03-30,1.0367,1.3334,1.5985,0.999,6.2975,82.41,12.8115,90.4593,87.0481,95.1056
2012-04-02,1.0426,1.3325,1.6022,0.9916,6.2979,82.16,12.7569,90.247,86.7957,94.9372
2012-04-03,1.0372,1.3337,1.5966,0.9909,6.2975,82.18,12.7301,90.1921,86.7925,94.8231
2012-04-04,1.0255,1.3126,1.5879,0.9961,6.2975,82.62,12.8327,90.8284,87.6515,95.2128
2012-04-05,1.0303,1.3064,1.5822,0.9927,6.3123,82.33,12.8323,90.8781,87.698,95.2665
2012-04-06,1.0311,1.3089,1.5877,0.9971,6.3052,81.56,12.9855,90.9375,87.5919,95.5136
2012-04-09,1.0319,1.3087,1.5879,0.9971,6.31,81.36,12.984,90.9624,87.5659,95.5964
2012-04-10,1.0262,1.3068,1.5836,1.0027,6.3105,80.94,13.1782,91.2728,87.7477,96.0555
2012-04-11,1.0295,1.3104,1.5892,1.004,6.3076,80.88,13.158,91.1768,87.6314,95.9819
2012-04-12,1.0441,1.3171,1.5939,0.9951,6.3069,80.87,13.063,90.7694,87.1418,95.6646
2012-04-13,1.0372,1.3082,1.5851,0.9978,6.3022,80.99,13.146,91.0558,87.5442,95.8213
2012-04-16,1.034,1.3067,1.5865,1.0025,6.315,80.46,13.229,91.2355,87.6263,96.1136
2012-04-17,1.0405,1.3123,1.5931,0.9878,6.3015,80.72,13.085,90.7661,87.0634,95.7471
2012-04-18,1.0367,1.3122,1.602,0.9902,6.3026,81.29,13.127,90.9326,87.1807,95.9713
2012-04-19,1.0337,1.3132,1.6058,0.9927,6.3029,81.57,13.2286,91.0833,87.2518,96.2143
2012-04-20,1.0375,1.3212,1.6123,0.9912,6.308,81.6,13.1211,90.8066,86.9525,95.9611
2012-04-23,1.0299,1.3129,1.6102,0.9935,6.3084,81.16,13.2053,91.079,87.2068,96.2566
2012-04-24,1.0299,1.3207,1.6135,0.9882,6.3073,81.21,13.1545,90.8153,86.8444,96.1042
2012-04-25,1.0333,1.321,1.6146,0.9848,6.3039,81.33,13.1684,90.756,86.7476,96.0875
2012-04-26,1.0383,1.3232,1.6188,0.984,6.3054,80.78,13.2077,90.6428,86.5415,96.0804
2012-04-27,1.0447,1.3248,1.6239,0.9807,6.3093,80.48,12.9909,90.3269,86.3153,95.6586
2012-04-30,1.041,1.3229,1.6225,0.9886,6.279,79.81,12.99,90.3634,86.4905,95.5361
2012-05-01,1.0345,1.3226,1.6221,0.9839,6.3089,80.17,12.8877,90.3227,86.4509,95.4937
2012-05-02,1.0304,1.3154,1.6193,0.989,6.307,80.19,12.958,90.6144,86.8089,95.7117
2012-05-03,1.026,1.3147,1.6185,0.9869,6.3052,80.36,12.9853,90.6839,86.816,95.8534
2012-05-04,1.019,1.3091,1.6148,0.9955,6.3059,79.84,13.1631,91.0497,87.1598,96.2473
2012-05-07,1.0201,1.3052,1.6192,0.9938,6.3074,79.88,13.1555,91.0747,87.1961,96.2596
2012-05-08,1.0117,1.3015,1.6159,0.9997,6.3076,79.79,13.325,91.4107,87.4852,96.6522
2012-05-09,1.0066,1.2954,1.613,1.0014,6.3096,79.64,13.491,91.7632,87.7037,97.1614
2012-05-10,1.0113,1.2959,1.6161,1.0015,6.314,79.91,13.4585,91.7077,87.7146,97.0291
2012-05-11,1.0065,1.2937,1.608,0.9967,6.3097,79.86,13.4905,91.7306,87.6973,97.0985
2012-05-14,0.9998,1.2847,1.6116,1.0018,6.321,79.83,13.6663,92.2491,88.0856,97.7709
2012-05-15,0.9977,1.2769,1.6025,1.0029,6.3176,80.09,13.7332,92.5235,88.4426,97.9524
2012-05-16,0.9933,1.273,1.5933,1.0099,6.3227,80.32,13.8078,92.903,88.8471,98.3061
2012-05-17,0.9925,1.2709,1.5823,1.0162,6.3247,79.26,13.789,92.9632,88.9718,98.2928
2012-05-18,0.9819,1.2721,1.5788,1.0211,6.3245,79.14,13.8275,93.1395,89.1016,98.524
2012-05-21,0.9853,1.2769,1.579,1.0223,6.3277,79.31,13.7925,93.0945,89.0093,98.5329
2012-05-22,0.9874,1.2735,1.5775,1.0191,6.3223,79.98,13.742,93.1113,89.129,98.4317
2012-05-23,0.9709,1.2569,1.5691,1.0274,6.3343,79.33,14.0294,93.8855,89.8189,99.3088
2012-05-24,0.9774,1.2583,1.5698,1.0274,6.3449,79.47,14.0018,93.8027,89.7789,99.1762
2012-05-25,0.9778,1.2518,1.5648,1.0285,6.3439,79.64,14.0114,93.9488,90.0445,99.1866
2012-05-28,,,,,,,,,,
2012-05-29,0.9825,1.2488,1.563,1.0253,6.3478,79.44,13.9321,93.875,90.0127,99.0639
2012-05-30,0.9733,1.2405,1.5532,1.0289,6.3574,78.93,14.0861,94.302,90.3526,99.5942
2012-05-31,0.9711,1.2364,1.5405,1.0349,6.3684,78.29,14.3045,94.6856,90.6113,100.1243
2012-06-01,0.9688,1.242,1.5383,1.0378,6.3692,78.21,14.365,94.6979,90.5329,100.2408
2012-06-04,0.9719,1.2495,1.5382,1.0417,6.3641,78.3,14.2427,94.5184,90.4176,99.9861
2012-06-05,0.9722,1.2437,1.5355,1.0414,6.367,78.57,14.2592,94.6184,90.6436,99.9423
2012-06-06,0.9905,1.2535,1.5475,1.0298,6.3634,79.11,14.0951,94.0362,90.0091,99.4152
2012-06-07,0.9936,1.2568,1.5557,1.0244,6.3634,79.67,13.9588,93.774,89.801,99.089
2012-06-08,0.9869,1.2482,1.5433,1.0332,6.37,79.47,14.021,94.2024,90.3429,99.391
2012-06-11,0.9925,1.2504,1.5515,1.0281,6.369,79.5,13.9785,94.0369,90.0736,99.3429
2012-06-12,0.9925,1.2477,1.5562,1.0269,6.3703,79.44,13.9823,94.0693,90.0788,99.4066
2012-06-13,0.9973,1.2596,1.5557,1.027,6.3685,79.35,13.9755,93.8309,89.7069,99.3198
2012-06-14,0.9989,1.2608,1.5533,1.0247,6.3702,79.29,13.9943,93.8152,89.6111,99.3962
2012-06-15,1.0057,1.2633,1.5654,1.0244,6.3649,78.65,13.9234,93.5203,89.3285,99.0846
2012-06-18,1.0088,1.2578,1.5665,1.0264,6.3539,78.95,13.9125,93.6431,89.5768,99.064
2012-06-19,1.0196,1.2692,1.5732,1.0177,6.3542,78.92,13.6982,93.0524,88.9363,98.5259
2012-06-20,1.0194,1.2703,1.575,1.0193,6.3597,79.54,13.7296,93.1602,89.0415,98.6377
2012-06-21,1.0095,1.2586,1.5633,1.025,6.3644,80.18,13.755,93.6378,89.7338,98.8725
2012-06-22,1.0059,1.2545,1.5582,1.0258,6.3644,80.52,13.847,93.9205,89.9714,99.2092
2012-06-25,0.9981,1.248,1.5555,1.0301,6.3631,79.5,13.9675,94.1757,90.1519,99.5521
2012-06-26,1.0046,1.2471,1.562,1.0264,6.3626,79.46,13.8516,93.9859,90.0125,99.3031
2012-06-27,1.0071,1.2457,1.5549,1.0258,6.3561,79.83,13.6701,93.8728,90.1315,98.9236
2012-06-28,1.0025,1.2433,1.5503,1.0331,6.357,79.35,13.667,94.0203,90.3575,98.9829
2012-06-29,1.0236,1.2668,1.5686,1.019,6.353,79.81,13.411,92.9096,89.1968,97.9198
2012-07-02,1.0239,1.2584,1.5679,1.0193,6.3487,79.42,13.3813,92.951,89.3768,97.8037
2012-07-03,1.0294,1.262,1.5702,1.0123,6.3519,79.77,13.2921,92.6508,89.1169,97.4551
2012-07-04,,,,,,,,,,
2012-07-05,1.0291,1.2384,1.5531,1.013,6.3557,79.95,13.3448,93.2211,89.9407,97.7433
2012-07-06,1.0187,1.2283,1.548,1.0198,6.364,79.61,13.4914,93.7087,90.4325,98.2303
2012-07-09,1.0176,1.2299,1.5507,1.021,6.3709,79.66,13.4518,93.6974,90.4114,98.2302
2012-07-10,1.0218,1.2255,1.5506,1.0202,6.3654,79.44,13.3002,93.5552,90.4627,97.8687
2012-07-11,1.0252,1.2244,1.5532,1.0195,6.3682,79.7,13.327,93.5981,90.497,97.9217
2012-07-12,1.0131,1.2199,1.5425,1.0215,6.3732,79.29,13.4519,93.9298,90.7208,98.3777
2012-07-13,1.0212,1.2232,1.555,1.0151,6.3789,79.2,13.345,93.5515,90.3339,98.0058
2012-07-16,1.0236,1.2267,1.5635,1.0156,6.3784,78.8,13.2695,93.3746,90.122,97.8667
2012-07-17,1.0281,1.2234,1.5613,1.0141,6.3725,79.04,13.223,93.3479,90.2105,97.71
2012-07-18,1.0347,1.2261,1.5636,1.0112,6.369,78.79,13.1066,93.0973,89.968,97.4481
2012-07-19,1.0423,1.2257,1.5719,1.0076,6.3724,78.6,13.204,93.0438,89.7758,97.5504
2012-07-20,1.0383,1.2176,1.563,1.0113,6.3734,78.49,13.2976,93.3653,90.1577,97.8065
2012-07-23,1.027,1.2126,1.5512,1.0172,6.3856,78.38,13.5275,93.9297,90.558,98.5613
2012-07-24,1.0253,1.2062,1.5521,1.0207,6.3857,78.19,13.72,94.2635,90.8122,98.9881
2012-07-25,1.0275,1.2132,1.5479,1.0181,6.3879,78.21,13.6626,94.0564,90.5562,98.8347
2012-07-26,1.039,1.228,1.5683,1.0101,6.3839,78.24,13.4441,93.3595,89.7384,98.269
2012-07-27,1.0441,1.237,1.5728,1.0059,6.3807,78.55,13.269,92.9333,89.3734,97.7697
2012-07-30,1.0489,1.225,1.5694,1.0033,6.3792,78.2,13.2625,93.0524,89.5845,97.7854
2012-07-31,1.0522,1.2315,1.5686,1.0014,6.361,78.1,13.2669,92.8422,89.3226,97.632
2012-08-01,1.0518,1.2299,1.5596,1.0017,6.368,78.19,13.2677,92.8905,89.4427,97.5993
2012-08-02,1.0451,1.2149,1.55,1.0061,6.3671,78.22,13.3959,93.4269,90.0895,98.0153
2012-08-03,1.0566,1.239,1.565,0.9986,6.3721,78.6,13.1177,92.6048,89.1145,97.3594
2012-08-06,1.0591,1.2422,1.5625,0.9988,6.3738,78.17,13.0597,92.4339,88.9619,97.1661
2012-08-07,1.0571,1.2422,1.5658,0.9964,6.3664,78.71,13.1797,92.5128,88.9743,97.3213
2012-08-08,1.0573,1.2364,1.5659,0.9946,6.361,78.44,13.169,92.5407,89.0385,97.3081
2012-08-09,1.0567,1.2278,1.5623,0.9923,6.3579,78.64,13.1265,92.6057,89.28,97.1737
2012-08-10,1.0569,1.2298,1.5679,0.9917,6.3599,78.24,13.0965,92.5129,89.0971,97.182
2012-08-13,1.0507,1.2339,1.569,0.9933,6.3611,78.34,13.162,92.5955,89.0594,97.4019
2012-08-14,1.0506,1.2329,1.5692,0.9914,6.3586,78.82,13.1421,92.6152,89.1152,97.3807
2012-08-15,1.0509,1.2288,1.5686,0.989,6.3619,78.89,13.1501,92.6838,89.1801,97.4543
2012-08-16,1.0505,1.2356,1.5738,0.9881,6.3659,79.25,13.1272,92.5737,88.9923,97.4315
2012-08-17,1.0427,1.2315,1.5697,0.9883,6.358,79.5,13.1582,92.711,89.2031,97.4865
2012-08-20,1.0457,1.2343,1.5707,0.989,6.3592,79.41,13.116,92.6263,89.1092,97.4115
2012-08-21,1.0493,1.2472,1.5788,0.9864,6.3559,79.43,13.1086,92.3053,88.6162,97.2835
2012-08-22,1.0446,1.2472,1.58,0.9928,6.3515,79.19,13.1602,92.4362,88.7602,97.4006
2012-08-23,1.0479,1.2583,1.5882,0.9928,6.3535,78.46,13.1375,92.1057,88.2613,97.2598
2012-08-24,1.0411,1.2533,1.5815,0.9919,6.3542,78.65,13.1727,92.2785,88.4642,97.3994
2012-08-27,1.0387,1.2514,1.58,0.9892,6.3558,78.67,13.174,92.3135,88.4623,97.4769
2012-08-28,1.0383,1.2564,1.5828,0.9864,6.3525,78.5,13.1825,92.2033,88.2052,97.5344
2012-08-29,1.0366,1.2538,1.5839,0.9873,6.3513,78.72,13.2855,92.3823,88.3462,97.7586
2012-08-30,1.0301,1.2497,1.5794,0.9925,6.3494,78.55,13.3938,92.6239,88.6248,97.9595
2012-08-31,1.0334,1.2578,1.5864,0.9862,6.3484,78.3,13.2401,92.1677,88.1228,97.5522
2012-09-03,,,,,,,,,,
2012-09-04,1.023,1.2566,1.5889,0.9862,6.3465,78.35,13.1781,92.1582,88.1965,97.4472
2012-09-05,1.0195,1.2603,1.5907,0.9901,6.3489,78.34,13.1084,92.1262,88.2092,97.3636
2012-09-06,1.0288,1.2626,1.5922,0.9824,6.3428,78.96,13.0445,91.8973,88.0083,97.1008
2012-09-07,1.039,1.2796,1.6016,0.9777,6.3428,78.14,12.9901,91.3469,87.1942,96.8494
2012-09-10,1.0363,1.2795,1.6009,0.9761,6.3375,78.24,12.992,91.3102,87.1745,96.7927
2012-09-11,1.0442,1.2858,1.6071,0.9723,6.3349,77.78,12.9975,91.0575,86.7655,96.7187
2012-09-12,1.0453,1.2894,1.6111,0.9756,6.3261,77.86,13.0302,91.0477,86.7495,96.7159
2012-09-13,1.0449,1.2912,1.6125,0.9754,6.3294,77.41,12.9848,90.9632,86.6349,96.6657
2012-09-14,1.0561,1.3142,1.6244,0.971,6.3145,78.22,12.741,90.1436,85.9467,95.6878
2012-09-17,1.049,1.3125,1.6263,0.9723,6.317,78.68,12.7409,90.2837,86.1178,95.7931
2012-09-18,1.0446,1.3051,1.6251,0.9743,6.3187,78.59,12.8136,90.5029,86.3535,95.995
2012-09-19,1.048,1.3065,1.6219,0.9747,6.3091,78.4,12.8317,90.4646,86.2899,95.9855
2012-09-20,1.041,1.2948,1.6198,0.9775,6.3036,78.3,12.905,90.7631,86.6879,96.1715
2012-09-21,1.0469,1.299,1.6251,0.9757,6.3051,78.17,12.8305,90.5342,86.4738,95.9238
2012-09-24,1.0417,1.2909,1.6199,0.98,6.309,77.9,12.9125,90.8263,86.7996,96.1793
2012-09-25,1.0445,1.2945,1.6232,0.977,6.3057,77.91,12.821,90.6074,86.5942,95.9433
2012-09-26,1.0357,1.2852,1.6145,0.9845,6.3015,77.78,12.917,91.0028,87.1009,96.2138
2012-09-27,1.044,1.2874,1.6217,0.9812,6.3021,77.62,12.8446,90.7538,86.8537,95.9607
2012-09-28,1.0388,1.2856,1.6132,0.9837,6.2848,77.92,12.863,90.8342,87.0848,95.8691
2012-10-01,1.0374,1.29,1.6142,0.9827,6.284,78.0,12.8172,90.7011,86.957,95.7289
2012-10-02,1.0292,1.2951,1.6186,0.9827,6.284,78.01,12.8478,90.644,86.8261,95.7558
2012-10-03,1.0218,1.2909,1.6077,0.987,6.284,78.57,12.8481,90.8726,87.2477,95.7656
2012-10-04,1.0229,1.3001,1.6165,0.9821,6.284,78.44,12.755,90.4932,86.7869,95.4761
2012-10-05,1.0218,1.3059,1.6196,0.9763,6.284,78.66,12.7054,90.2851,86.4978,95.3588
2012-10-08,,,,,,,,,,
2012-10-09,1.0188,1.2876,1.5987,0.9787,6.2877,78.23,12.8889,90.8703,87.1124,95.9152
2012-10-10,1.0242,1.2888,1.6007,0.9786,6.2831,78.26,12.923,90.883,87.0556,96.0075
2012-10-11,1.0261,1.2928,1.6028,0.9785,6.2765,78.44,12.8901,90.7437,86.9549,95.823
2012-10-12,1.0228,1.2946,1.6075,0.9797,6.267,78.31,12.8925,90.6833,86.8999,95.7558
2012-10-15,1.0245,1.295,1.6069,0.9783,6.27,78.76,12.8165,90.6409,86.9171,95.6449
2012-10-16,1.027,1.3036,1.6101,0.9854,6.2637,78.92,12.8103,90.5583,86.8787,95.511
2012-10-17,1.038,1.3133,1.6165,0.9795,6.254,78.74,12.8001,90.2309,86.3702,95.3885
2012-10-18,1.0397,1.3106,1.6141,0.9811,6.2501,79.24,12.8271,90.3804,86.5624,95.4902
2012-10-19,1.0328,1.3022,1.6003,0.993,6.2533,79.26,12.8605,90.8107,87.2086,95.6771
2012-10-22,1.0318,1.3063,1.6028,0.9938,6.2543,79.84,12.8594,90.7911,87.2111,95.6322
2012-10-23,1.0249,1.2971,1.5932,0.9934,6.2478,79.79,12.981,91.0945,87.5195,95.9325
2012-10-24,1.0335,1.2946,1.6015,0.9945,6.2478,79.82,12.9997,91.1275,87.5548,95.9632
2012-10-25,1.0349,1.2958,1.6119,0.9942,6.2416,80.04,12.9815,91.02,87.4894,95.807
2012-10-26,1.0358,1.2938,1.6098,0.999,6.248,79.63,13.0198,91.1411,87.6135,95.9256
2012-10-29,1.0329,1.2906,1.6025,1.0003,6.2384,79.81,13.0925,,,
2012-10-30,1.037,1.2979,1.6083,0.9992,6.2396,79.58,13.044,,,
2012-10-31,1.037,1.2958,1.6111,0.9994,6.2372,79.94,13.0877,91.1609,87.5906,95.9941
2012-11-01,1.0402,1.2937,1.6142,0.9973,6.2393,80.14,13.037,91.1217,87.5995,95.8999
2012-11-02,1.0367,1.2848,1.6036,0.9962,6.2411,80.53,12.9808,91.281,87.9494,95.8442
2012-11-05,1.037,1.279,1.5977,0.9965,6.2452,80.17,13.0486,91.4778,88.0868,96.11
2012-11-06,1.0438,1.2818,1.5985,0.9936,6.2454,80.28,12.9652,91.2908,87.93,95.8871
2012-11-07,1.0408,1.2759,1.5975,0.9971,6.2435,79.85,13.0639,91.4514,88.1243,96.011
2012-11-08,1.0429,1.274,1.5979,0.9985,6.2427,79.74,13.1158,91.5375,88.1861,96.1253
2012-11-09,1.0395,1.2715,1.5912,1.0007,6.245,79.46,13.1763,91.6871,88.3234,96.2901
2012-11-12,,,,,,,,,,
2012-11-13,1.0434,1.2716,1.5885,1.0015,6.226,79.42,13.2206,91.7356,88.3415,96.3736
2012-11-14,1.0397,1.274,1.5849,1.0017,6.225,80.2,13.2225,91.7942,88.4403,96.387
2012-11-15,1.0315,1.2783,1.5865,1.0024,6.2329,81.16,13.2531,91.8837,88.5089,96.501
2012-11-16,1.0318,1.2715,1.5866,1.0029,6.2354,81.28,13.1831,92.0095,88.7358,96.5135
2012-11-19,1.0406,1.2806,1.5908,0.9963,6.2343,81.18,13.0601,91.5653,88.231,96.1339
2012-11-20,1.0383,1.2814,1.5927,0.9969,6.2324,81.72,13.0145,91.556,88.3151,96.0188
2012-11-21,1.0344,1.2816,1.5936,0.998,6.23,82.36,13.05,91.6645,88.4398,96.1101
2012-11-22,,,,,,,,,,
2012-11-23,1.0451,1.2959,1.6032,0.9927,6.2275,82.34,12.9822,91.2616,87.8062,95.965
2012-11-26,1.045,1.2966,1.6014,0.9949,6.2253,82.11,13.0055,91.2789,87.8152,95.9919
2012-11-27,1.0461,1.294,1.6028,0.9936,6.2221,82.23,12.9766,91.2608,87.8715,95.8892
2012-11-28,1.047,1.2923,1.5997,0.9927,6.2273,81.84,13.0273,91.33,87.8388,96.0746
2012-11-29,1.0423,1.2953,1.6026,0.9928,6.2281,82.06,12.9775,91.2104,87.7967,95.866
2012-11-30,1.0429,1.301,1.6027,0.9931,6.2265,82.54,12.9171,91.1038,87.7285,95.7149
2012-12-03,1.0433,1.3066,1.6104,0.9929,6.2277,82.24,12.9255,91.0084,87.4882,95.7833
2012-12-04,1.0477,1.3081,1.6097,0.9926,6.2254,81.86,12.9596,90.9748,87.3817,95.8325
2012-12-05,1.046,1.3077,1.6102,0.9913,6.2251,82.4,12.926,90.9423,87.4373,95.6993
2012-12-06,1.0491,1.2968,1.6066,0.9909,6.2282,82.29,12.9076,91.0629,87.7133,95.6447
2012-12-07,1.0486,1.2942,1.6031,0.989,6.2299,82.37,12.8503,91.0437,87.7626,95.5476
2012-12-10,1.0492,1.293,1.6068,0.9871,6.2296,82.37,12.7982,90.9631,87.7195,95.4239
2012-12-11,1.0518,1.2992,1.6103,0.9867,6.246,82.42,12.7516,90.8403,87.536,95.3687
2012-12-12,1.0539,1.3038,1.6132,0.9854,6.2502,83.1,12.7332,90.7708,87.4602,95.3057
2012-12-13,1.0529,1.3077,1.613,0.9845,6.2316,83.54,12.8003,90.776,87.3995,95.3857
2012-12-14,1.0555,1.3134,1.6139,0.986,6.241,83.52,12.776,90.7156,87.2726,95.4001
2012-12-17,1.0548,1.3169,1.6203,0.9841,6.236,83.7,12.7537,90.6193,87.1199,95.3673
2012-12-18,1.0527,1.3224,1.6256,0.9852,6.2322,84.0,12.7202,90.5161,87.0196,95.2599
2012-12-19,1.0497,1.326,1.6275,0.9868,6.2293,84.32,12.731,90.4896,87.0131,95.2105
2012-12-20,1.0478,1.3224,1.6268,0.9882,6.2297,84.33,12.778,90.6002,87.1458,95.2968
2012-12-21,1.042,1.3166,1.6167,0.9941,6.2284,84.1,12.9322,90.9597,87.4985,95.6671
2012-12-24,1.037,1.3179,1.6113,0.9913,6.2335,84.81,12.9848,91.0354,87.5453,95.7762
2012-12-25,,,,,,,,,,
2012-12-26,1.035,1.3228,1.6118,0.9945,6.2351,85.62,13.01,91.0606,87.6232,95.7419
2012-12-27,1.036,1.3228,1.6106,0.9949,6.2358,86.06,13.0125,91.1037,87.709,95.737
2012-12-28,1.0384,1.322,1.6157,0.9951,6.2315,86.12,12.988,91.0419,87.703,95.6113
2012-12-31,1.0393,1.3186,1.6262,0.9958,6.2301,86.64,12.9635,91.0834,87.8285,95.558
2013-01-01,,,,,,,,,,
2013-01-02,1.0492,1.3195,1.6255,0.9859,6.2301,87.1,12.76,90.6941,87.5801,95.0113
2013-01-03,1.0515,1.311,1.6151,0.9853,6.2301,86.92,12.7452,90.8097,87.8197,94.9935
2013-01-04,1.0454,1.3047,1.6036,0.9856,6.2303,88.14,12.7513,91.1025,88.2579,95.132
2013-01-07,1.0479,1.3099,1.608,0.9859,6.2294,87.68,12.7728,90.9852,88.0224,95.1415
2013-01-08,1.0486,1.3068,1.604,0.9871,6.2235,87.31,12.7891,91.057,88.1144,95.1922
2013-01-09,1.0518,1.3078,1.6024,0.9867,6.226,87.9,12.746,91.0088,88.162,95.0396
2013-01-10,1.0579,1.322,1.6125,0.9859,6.223,88.16,12.6452,90.6425,87.721,94.7505
2013-01-11,1.0538,1.3353,1.6128,0.9842,6.2156,89.22,12.6591,90.5352,87.4937,94.772
2013-01-14,1.0561,1.3369,1.6077,0.9841,6.219,89.34,12.6368,90.4935,87.5139,94.6628
2013-01-15,1.0559,1.3342,1.6089,0.9839,6.2134,88.65,12.6471,90.5191,87.5219,94.7077
