date,JRXWTFB_N.B,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.KO,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SD,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.SZ,RXI_N.B.TA,V0.JRXWTFB_N.B,V0.JRXWTFN_N.B
1998-08-25,,0.576,,0.4912,1.6395,1.1728,1.5507,8.31,6.8525,7.7465,42.56,144.94,1309.0,4.2205,9.59,7.8655,8.2635,6.2725,1.7745,1.503,34.85,120.3697,103.2839
1998-08-26,,0.5682,,0.4885,1.6385,1.173,1.563,8.31,6.879,7.7485,42.55,144.43,1312.0,4.2055,9.86,8.0045,8.3325,6.4,1.774,1.5053,34.84,121.1154,103.649
1998-08-27,,0.555,,0.4838,1.6405,1.1765,1.577,8.31,6.885,7.7505,42.65,142.2,1320.0,4.205,9.97,8.32,8.335,6.64,1.769,1.482,34.8,121.3646,103.4154
1998-08-28,,0.565,,0.4928,1.672,1.1763,1.5692,8.31,6.7475,7.75,42.7,142.55,1338.0,4.203,10.05,7.9545,8.0976,6.48,1.775,1.453,34.85,120.781,102.4893
1998-08-31,,0.572,,0.495,1.676,1.177,1.5745,8.31,6.699,7.7497,42.65,140.9,1336.0,4.195,9.985,7.805,8.0665,6.44,1.775,1.4417,34.88,120.2243,102.0295
1998-09-01,,0.5805,,0.5073,1.674,1.177,1.5535,8.31,6.6635,7.7455,42.65,136.23,1356.0,3.895,9.99,7.74,7.9675,6.28,1.719,1.4405,34.81,119.0437,100.6416
1998-09-02,,0.583,,0.5035,1.6686,1.177,1.5385,8.31,6.66,7.75,42.58,137.76,1342.0,3.81,9.94,7.72,7.955,6.21,1.742,1.445,34.78,119.1376,100.647
1998-09-03,,0.581,,0.5005,1.6762,1.1783,1.5395,8.31,6.573,7.7495,42.6,134.82,1332.0,3.8005,10.12,7.728,7.895,6.22,1.756,1.4193,34.82,118.9326,99.6297
1998-09-04,,0.5861,,0.5062,1.672,1.178,1.5265,8.31,6.602,7.739,42.655,133.99,1344.0,3.8,10.146,7.715,7.945,6.235,1.751,1.4252,34.75,118.9481,99.4309
1998-09-07,,,,,,,,,,,,,,,,,,,,,,,
1998-09-08,,0.5897,,0.5097,1.6581,1.1767,1.5263,8.31,6.575,7.7495,42.6,132.1,1358.0,3.8,10.308,7.727,7.95,6.2475,1.726,1.4123,34.57,118.8806,98.9867
1998-09-09,,0.5875,,0.5075,1.662,1.1762,1.521,8.31,6.567,7.75,42.6,136.45,1363.0,3.8,10.37,7.715,7.961,6.235,1.7425,1.4165,34.69,119.1239,99.593
1998-09-10,,0.5966,,0.5155,1.6816,1.179,1.5145,8.31,6.448,7.75,42.6,134.32,1370.0,3.8,10.63,7.613,7.928,6.265,1.73,1.3905,34.61,118.3613,98.3016
1998-09-11,,0.601,,0.521,1.6847,1.179,1.513,8.31,6.444,7.7502,42.57,131.05,1370.0,3.8,10.53,7.526,7.827,6.275,1.717,1.386,34.52,117.4729,97.5752
1998-09-14,,0.5929,,0.5136,1.6775,1.1799,1.5164,8.31,6.4935,7.746,42.6,133.22,1392.0,3.8,10.535,7.578,7.875,6.235,1.7325,1.4047,34.61,117.9491,98.4164
1998-09-15,,0.5945,,0.514,1.6742,1.1793,1.502,8.31,6.4355,7.7473,42.55,133.05,1383.0,3.8,10.21,7.5365,7.7585,6.175,1.7255,1.3945,34.61,117.3469,97.8247
1998-09-16,,0.5935,,0.5075,1.6758,1.18,1.5038,8.31,6.4495,7.7479,42.55,134.92,1377.0,3.8,10.05,7.5188,7.7985,6.11,1.7265,1.3955,34.61,117.6322,98.233
1998-09-17,,0.5937,,0.5093,1.684,1.1788,1.5255,8.31,6.418,7.7475,42.55,131.88,1385.0,3.8,10.31,7.49,7.834,6.1605,1.724,1.385,34.55,117.849,97.9582
1998-09-18,,0.5875,,0.504,1.6835,1.181,1.5295,8.31,6.4485,7.7475,42.585,132.63,1387.5,3.8,10.145,7.4805,7.83,6.15,1.723,1.39,34.53,118.109,98.2797
1998-09-21,,0.5835,,0.5005,1.6845,1.1815,1.5267,8.31,6.4085,7.748,42.55,133.4,1395.0,3.8,10.32,7.4775,7.9125,6.13,1.735,1.3805,34.69,118.315,98.1973
1998-09-22,,0.5855,,0.496,1.6837,1.1836,1.5295,8.31,6.4065,7.7487,42.6,135.2,1399.0,3.8,10.105,7.4985,7.8825,5.9525,1.733,1.3895,34.63,118.279,98.6003
1998-09-23,,0.5781,,0.4905,1.6798,1.1835,1.528,8.31,6.427,7.7488,42.63,136.45,1402.0,3.8,10.115,7.5195,7.9005,5.955,1.73,1.3955,34.71,118.5192,98.9268
1998-09-24,,0.5836,,0.4939,1.6945,1.1835,1.512,8.31,6.392,7.7485,42.55,135.33,1393.0,3.8,10.124,7.461,7.888,5.785,1.7125,1.388,34.61,117.7984,98.1416
1998-09-25,,0.5911,,0.4968,1.7023,1.1844,1.5128,8.31,6.364,7.7478,42.55,135.1,1388.0,3.8,10.24,7.408,7.875,5.845,1.691,1.3805,34.62,117.7091,97.9326
1998-09-28,,0.5863,,0.4935,1.704,1.1845,1.5106,8.2783,6.3995,7.7485,42.56,135.7,1383.8,3.8,10.11,7.425,7.855,5.85,1.695,1.39,34.61,117.675,98.1061
1998-09-29,,0.5975,,0.5025,1.7068,1.1847,1.5012,8.2782,6.375,7.7487,42.55,133.9,1373.0,3.8,10.11,7.406,7.831,5.83,1.6755,1.3895,34.54,117.1661,97.5214
1998-09-30,,0.593,,0.5,1.6995,1.1855,1.5262,8.278,6.355,7.7492,42.48,136.59,1393.0,3.8,10.196,7.402,7.845,5.8824,1.6882,1.3808,34.7,117.9651,98.3854
1998-10-01,,0.597,,0.503,1.7045,1.184,1.5364,8.278,6.276,7.7484,42.5,135.75,1390.0,3.8,10.324,7.371,7.856,6.11,1.6903,1.364,34.37,117.8309,97.9974
1998-10-02,,0.594,,0.4987,1.7026,1.1838,1.5505,8.278,6.238,7.7492,42.45,135.6,1390.0,3.8,10.31,7.466,7.968,6.13,1.687,1.3523,34.05,117.827,98.0803
1998-10-05,,0.594,,0.4968,1.6901,1.1858,1.557,8.278,6.221,7.7489,42.5,134.54,1389.0,3.8,10.2,7.4815,8.0635,6.08,1.679,1.347,33.75,117.5475,97.9982
1998-10-06,,0.5887,,0.493,1.6833,1.1852,1.552,8.2779,6.2075,7.7486,42.45,131.15,1389.0,3.8,10.19,7.43,8.02,6.01,1.678,1.3442,33.54,116.9829,97.3644
1998-10-07,,0.6178,,0.5113,1.6968,1.187,1.5288,8.2778,6.1355,7.747,42.4,123.97,1382.0,3.8,10.195,7.3335,7.745,5.87,1.6525,1.318,33.4,115.2346,95.0482
1998-10-08,,0.6183,,0.5195,1.7222,1.1847,1.5435,8.2777,6.1195,7.7479,42.4,118.85,1365.0,3.8,10.38,7.335,7.856,5.82,1.646,1.2935,33.0,114.6017,94.1329
1998-10-09,,0.6162,,0.5205,1.703,1.1868,1.546,8.2777,6.215,7.748,42.4,117.0,1335.0,3.8,10.23,7.5,7.9335,5.7995,1.646,1.323,32.95,114.6735,94.5111
1998-10-12,,,,,,,,,,,,,,,,,,,,,,,
1998-10-13,,0.6273,,0.541,1.7015,1.1875,1.5485,8.2776,6.231,7.747,42.4,118.85,1350.0,3.8,10.198,7.535,7.893,5.8125,1.6315,1.3286,33.16,114.8979,94.9558
1998-10-14,,0.6294,,0.5395,1.7055,1.1885,1.5465,8.2777,6.238,7.7465,42.35,119.27,1350.0,3.8,10.18,7.6079,7.9425,5.67,1.614,1.3325,33.3,114.8142,95.0264
1998-10-15,,0.631,,0.5312,1.7028,1.1883,1.5463,8.2778,6.187,7.7475,42.33,117.5,1336.0,3.8,10.125,7.658,7.9725,5.675,1.615,1.323,33.05,114.3382,94.4394
1998-10-16,,0.6327,,0.5357,1.703,1.1885,1.543,8.2776,6.1505,7.747,42.35,115.45,1326.0,3.8,10.085,7.392,7.781,5.6971,1.6195,1.3148,32.8,113.7175,93.7911
1998-10-19,,0.6328,,0.535,1.6995,1.19,1.549,8.2778,6.192,7.748,42.35,114.46,1328.0,3.8,10.1,7.4455,7.778,5.67,1.6195,1.3235,32.99,113.9113,93.921
1998-10-20,,0.6285,,0.5263,1.706,1.1889,1.539,8.2779,6.251,7.749,42.34,118.09,1330.0,3.8,10.05,7.465,7.8075,5.75,1.6265,1.3462,33.0,114.4283,94.702
1998-10-21,,0.6275,,0.526,1.7005,1.19,1.555,8.2778,6.2475,7.749,42.34,116.85,1326.0,3.8,10.04,7.41,7.7575,5.695,1.616,1.348,33.0,114.3096,94.7911
1998-10-22,,0.6253,,0.5255,1.695,1.1901,1.5433,8.2782,6.2395,7.7493,42.32,117.88,1324.0,3.8,9.995,7.3885,7.745,5.725,1.621,1.3423,32.92,114.3059,94.7662
1998-10-23,,0.6184,,0.5253,1.69,1.191,1.5445,8.2778,6.2275,7.7505,42.35,118.06,1322.0,3.8,10.04,7.313,7.6365,5.74,1.623,1.3375,32.96,114.3498,94.7581
1998-10-26,,0.6165,,0.5225,1.683,1.191,1.545,8.2777,6.261,7.7498,42.4,118.84,1316.0,3.8,10.023,7.332,7.67,5.6975,1.6265,1.3463,33.0,114.535,95.2032
1998-10-27,,0.6154,,0.5202,1.6722,1.2,1.5395,8.2776,6.291,7.75,42.4,118.6,1321.0,3.8,10.195,7.382,7.791,5.77,1.6304,1.3497,32.7,114.7585,95.2599
1998-10-28,,0.616,,0.522,1.672,1.192,1.542,8.2778,6.294,7.7495,42.35,117.56,1320.0,3.8,10.17,7.396,7.808,5.75,1.624,1.3483,32.55,114.5266,95.1158
1998-10-29,,0.6231,,0.5258,1.6758,1.1918,1.5497,8.2776,6.2875,7.7483,42.45,117.3,1317.0,3.8,10.215,7.399,7.787,5.71,1.622,1.3452,32.58,114.5644,95.126
1998-10-30,,0.625,,0.5295,1.6735,1.1919,1.5432,8.2778,6.3075,7.7455,42.45,116.45,1321.0,3.8,10.102,7.377,7.818,5.6,1.627,1.3548,32.48,114.312,94.9459
1998-11-02,,0.6252,,0.5305,1.6652,1.193,1.5325,8.2777,6.2865,7.744,42.35,114.52,1320.0,3.8,9.99,7.3305,7.786,5.64,1.6245,1.35,32.45,113.8064,94.3513
1998-11-03,,0.6254,,0.5303,1.6577,1.192,1.524,8.278,6.308,7.7448,42.4,115.5,1316.0,3.8,10.03,7.385,7.814,5.624,1.621,1.3559,32.51,114.0256,94.563
1998-11-04,,0.6286,,0.5331,1.6588,1.19,1.5247,8.2778,6.34,7.744,42.33,116.55,1313.0,3.8,9.948,7.4255,7.8475,5.5825,1.624,1.367,32.53,114.206,94.9159
1998-11-05,,0.632,,0.5395,1.663,1.189,1.5175,8.2777,6.2965,7.7428,42.39,117.45,1318.0,3.8,9.987,7.3435,7.7655,5.59,1.622,1.3585,32.6,114.032,94.6953
1998-11-06,,0.634,,0.5385,1.658,1.1881,1.5315,8.2779,6.326,7.7426,42.3,118.73,1313.0,3.8,9.976,7.3705,7.818,5.49,1.638,1.3742,32.65,114.593,95.4394
1998-11-09,,0.6348,,0.536,1.6585,1.1897,1.535,8.2777,6.4295,7.7395,42.32,121.98,1316.3,3.8,10.01,7.4777,7.91,5.585,1.6585,1.3995,32.68,115.5178,96.5664
1998-11-10,,0.6223,,0.528,1.658,1.1905,1.546,8.2776,6.415,7.74,42.33,122.88,1318.0,3.8,10.02,7.5,7.9837,5.655,1.6565,1.392,32.85,115.8168,96.9107
1998-11-11,,,,,,,,,,,,,,,,,,,,,,,
1998-11-12,,0.632,,0.5295,1.6568,1.191,1.5493,8.2775,6.4355,7.7445,42.37,122.77,1317.9,3.8,10.051,7.549,8.145,5.76,1.656,1.3955,32.75,116.0014,97.0921
1998-11-13,,0.6392,,0.5378,1.6635,1.1915,1.5525,8.278,6.4145,7.744,42.39,122.68,1319.0,3.8,9.995,7.487,8.128,5.7,1.6545,1.3907,32.73,115.7981,96.9674
1998-11-16,,0.6385,,0.5385,1.6755,1.1904,1.555,8.2778,6.338,7.7437,42.41,119.7,1317.0,3.8002,9.9675,7.448,8.075,5.666,1.631,1.3735,32.6,114.9987,95.9942
1998-11-17,,0.6343,,0.5345,1.6775,1.1906,1.5487,8.2778,6.347,7.7435,42.5,121.3,1300.0,3.8,9.945,7.425,8.053,5.689,1.6335,1.374,32.55,115.0494,96.1958
1998-11-18,,0.6457,,0.539,1.672,1.1915,1.5557,8.2779,6.35,7.7445,42.5,121.44,1300.0,3.8,9.94,7.4415,8.043,5.675,1.6315,1.3747,32.65,115.1259,96.353
1998-11-19,,0.6437,,0.5412,1.6677,1.1925,1.55,8.2779,6.3995,7.744,42.5,119.65,1292.0,3.8,9.93,7.48,8.0978,5.6375,1.6245,1.387,32.6,114.972,96.2451
1998-11-20,,0.6436,,0.537,1.6542,1.195,1.5452,8.2777,6.423,7.7425,42.45,120.32,1268.0,3.7998,9.9,7.468,8.073,5.62,1.629,1.3912,32.65,114.9583,96.4562
1998-11-23,,0.641,,0.5325,1.654,1.1973,1.5472,8.2777,6.486,7.743,42.44,120.93,1248.0,3.8,9.875,7.4925,8.1172,5.6675,1.6365,1.4066,32.5,115.3059,96.9479
1998-11-24,,0.6417,,0.5338,1.6582,1.1985,1.5486,8.2778,6.491,7.7435,42.48,120.85,1260.0,3.8003,9.93,7.497,8.092,5.7,1.637,1.409,32.55,115.3908,96.9539
1998-11-25,,0.64,,0.5315,1.6613,1.198,1.544,8.2777,6.479,7.7425,42.43,121.8,1255.0,3.8,9.9325,7.507,8.207,5.685,1.64,1.4075,32.55,115.3879,96.9955
1998-11-26,,,,,,,,,,,,,,,,,,,,,,,
1998-11-27,,0.6339,,0.5285,1.6522,1.2005,1.5366,8.2782,6.5115,7.7435,42.6,123.24,1248.0,3.7997,9.969,7.5545,8.175,5.71,1.6495,1.4152,32.55,115.687,97.378
1998-11-30,,0.628,,0.527,1.6485,1.201,1.5235,8.2782,6.4475,7.743,42.65,123.21,1247.0,3.8,10.005,7.485,8.135,5.695,1.65,1.3963,32.5,115.3833,96.8244
1998-12-01,,0.6305,,0.5245,1.654,1.2016,1.533,8.2782,6.3925,7.7455,42.61,122.2,1246.0,3.8,10.027,7.4425,8.1225,5.665,1.6455,1.3783,32.5,115.133,96.4581
1998-12-02,,0.631,,0.5275,1.6625,1.202,1.5368,8.278,6.3585,7.7465,42.61,120.17,1240.0,3.8,9.97,7.4325,8.065,5.6575,1.647,1.37,32.47,114.7013,95.9168
1998-12-03,,0.6245,,0.5232,1.6645,1.2024,1.5338,8.2779,6.361,7.7465,42.56,118.79,1230.0,3.8,9.9925,7.4275,8.042,5.735,1.646,1.3667,32.55,114.5239,95.6256
1998-12-04,,0.6175,,0.5213,1.6615,1.2022,1.535,8.2777,6.377,7.7472,42.58,119.35,1217.0,3.8,9.995,7.4475,8.09,5.895,1.6585,1.371,32.4,114.7772,95.9214
1998-12-07,,0.6204,,0.5214,1.653,1.203,1.5374,8.2775,6.3825,7.7483,42.59,119.63,1210.0,3.8,10.01,7.487,8.1504,5.905,1.6585,1.3756,32.4,114.8771,96.0609
1998-12-08,,0.6155,,0.5185,1.654,1.2028,1.5437,8.2775,6.356,7.7485,42.62,119.55,1217.0,3.8,9.9415,7.526,8.104,6.02,1.6575,1.3659,32.4,114.7572,96.0347
1998-12-09,,0.6165,,0.5155,1.658,1.2033,1.5435,8.2775,6.347,7.748,42.6,118.08,1217.0,3.8,9.954,7.556,8.035,5.98,1.649,1.3603,32.35,114.4319,95.6716
1998-12-10,,0.6195,,0.5214,1.667,1.203,1.5414,8.2774,6.3085,7.7485,42.61,117.07,1208.0,3.8,9.95,7.56,8.0465,5.967,1.647,1.3396,32.3,114.0165,95.1019
1998-12-11,,0.6208,,0.5225,1.6835,1.2043,1.5422,8.2774,6.2845,7.7475,42.61,116.78,1210.0,3.8,9.938,7.665,8.022,5.975,1.65,1.3295,32.31,113.8658,94.8332
1998-12-14,,0.6204,,0.521,1.6885,1.205,1.5405,8.2777,6.284,7.7485,42.6,115.08,1205.0,3.7997,9.944,7.767,8.037,6.018,1.6442,1.3338,32.2,113.5957,94.4805
1998-12-15,,0.6235,,0.5222,1.6853,1.205,1.542,8.2778,6.3115,7.749,42.6,116.73,1213.0,3.81,9.953,7.812,8.052,6.03,1.65,1.3415,32.2,114.0855,94.9847
1998-12-16,,0.6187,,0.522,1.6765,1.205,1.539,8.2778,6.336,7.748,42.6,115.68,1210.0,3.8,9.885,7.6635,8.041,5.99,1.6475,1.3441,32.3,113.9905,94.9484
1998-12-17,,0.6231,,0.5248,1.675,1.2053,1.5422,8.2777,6.329,7.7478,42.62,116.33,1211.0,3.81,9.8,7.697,8.11,5.8925,1.6485,1.3487,32.32,114.0984,95.1382
1998-12-18,,0.6211,,0.5215,1.6803,1.2065,1.5448,8.2777,6.3375,7.7458,42.6,115.67,1210.0,3.8002,9.7725,7.7255,8.034,5.93,1.6477,1.3482,32.3,113.9252,95.0143
1998-12-21,,0.617,,0.52,1.68,1.209,1.5494,8.2779,6.364,7.7455,42.58,116.08,1196.0,3.7999,9.759,7.69,8.045,5.9095,1.651,1.363,32.3,114.0552,95.353
1998-12-22,,0.6145,,0.5183,1.6775,1.2072,1.553,8.2782,6.37,7.7433,42.58,116.85,1204.0,3.8003,9.805,7.676,8.03,5.925,1.652,1.3655,32.3,114.3001,95.6031
1998-12-23,,0.6114,,0.5237,1.6767,1.2075,1.5516,8.2781,6.3725,7.744,42.55,116.02,1209.0,3.8,9.82,7.6625,8.035,5.925,1.6535,1.363,32.35,114.2181,95.4245
1998-12-24,,0.611,,0.5235,1.6723,1.2075,1.5515,8.2785,6.403,7.747,42.6,116.24,1208.5,3.81,9.885,7.638,8.072,5.92,1.657,1.376,32.3,114.4761,95.6919
1998-12-25,,,,,,,,,,,,,,,,,,,,,,,
1998-12-28,,0.607,,0.52,1.6745,1.208,1.5525,8.2782,6.3935,7.7465,42.58,115.88,1210.3,3.8,9.845,7.655,8.135,5.8825,1.657,1.372,32.31,114.4553,95.585
1998-12-29,,0.6114,,0.5243,1.6836,1.208,1.552,8.2786,6.358,7.7485,42.6,115.42,1210.0,3.8,9.86,7.601,8.086,5.88,1.6565,1.363,32.31,114.2222,95.2293
1998-12-30,,0.6129,,0.5262,1.6665,1.2082,1.5492,8.2787,6.3795,7.748,42.58,114.88,1203.0,3.8,9.94,7.598,8.117,5.87,1.6575,1.3805,32.28,114.3491,95.3116
1998-12-31,,0.6123,,0.527,1.6628,1.2085,1.5375,8.2789,6.3625,7.7476,42.52,113.08,1206.0,3.8,9.901,7.58,8.103,5.895,1.651,1.3735,32.27,113.7533,94.6153
1999-01-01,,,,,,,,,,,,,,,,,,,,,,,
1999-01-04,,0.6182,1.1812,0.534,1.6581,1.2074,1.5268,8.2793,6.307,7.7465,42.6,112.15,1187.5,3.8,9.831,7.496,8.02,5.8675,1.6583,1.3666,32.13,113.1682,94.0225
1999-01-05,,0.6217,1.176,0.537,1.6566,1.2075,1.5213,8.2795,6.326,7.7475,42.56,111.15,1166.0,3.8,9.796,7.434,7.972,5.7625,1.671,1.3694,32.25,112.978,93.8533
1999-01-06,,0.6285,1.1636,0.5385,1.6547,1.211,1.511,8.2795,6.364,7.7482,42.55,112.78,1160.0,3.8,9.78,7.4355,7.936,5.6775,1.6775,1.3852,32.25,113.3077,94.2863
1999-01-07,,0.634,1.1672,0.5405,1.6495,1.21,1.5117,8.2798,6.383,7.7478,42.55,111.69,1151.0,3.8,9.83,7.405,7.915,5.84,1.6713,1.3863,32.13,113.1081,94.0142
1999-01-08,,0.6326,1.1554,0.54,1.6405,1.2095,1.5145,8.2796,6.4435,7.749,42.55,111.52,1174.0,3.8,9.8105,7.397,7.9285,5.835,1.6765,1.397,32.22,113.4786,94.41
1999-01-11,,0.6395,1.1534,0.5468,1.6375,1.2099,1.5072,8.2797,6.452,7.7483,42.55,108.83,1175.0,3.8,9.956,7.42,7.851,5.98,1.672,1.3963,32.2,113.1709,93.7883
1999-01-12,,0.6401,1.1548,0.5474,1.6308,1.2108,1.5095,8.2795,6.4465,7.7495,42.55,112.07,1180.0,3.8,10.1,7.4218,7.8,6.033,1.68,1.389,32.26,113.8458,94.4221
1999-01-13,,0.631,1.1698,0.541,1.6493,1.321,1.53,8.2794,6.365,7.7457,42.53,113.46,1175.0,3.8,10.6,7.4725,7.807,6.125,1.687,1.3585,32.23,114.7156,94.5522
1999-01-14,,0.6315,1.1689,0.539,1.653,1.32,1.5285,8.279,6.3685,7.7482,42.55,113.25,1187.5,3.8,10.53,7.472,7.805,6.24,1.6765,1.3618,32.33,114.6745,94.4906
1999-01-15,,0.634,1.1591,0.5405,1.65,1.48,1.529,8.279,6.422,7.7485,42.5,114.19,1185.0,3.8,10.29,7.485,7.874,6.08,1.68,1.3785,32.26,114.9204,94.9793
1999-01-18,,,,,,,,,,,,,,,,,,,,,,114.9295,94.9793
1999-01-19,,0.6385,1.161,0.5363,1.655,1.6,1.5302,8.2787,6.415,7.749,42.55,113.76,1176.5,3.8,10.27,7.4429,7.757,6.055,1.6832,1.3752,32.4,114.9111,94.7945
1999-01-20,,0.6398,1.1575,0.54,1.6467,1.58,1.5226,8.2791,6.432,7.749,42.55,113.45,1168.0,3.8,10.195,7.4235,7.722,6.025,1.679,1.3902,32.3,114.7195,94.7456
1999-01-21,,0.6396,1.1577,0.5417,1.6516,1.71,1.5155,8.2789,6.4165,7.7483,42.54,113.75,1174.0,3.8,10.29,7.4435,7.7355,6.07,1.67,1.3855,32.31,114.9264,94.6322
1999-01-22,,0.6348,1.1582,0.5365,1.656,1.7,1.519,8.2787,6.416,7.7502,42.55,114.65,1181.0,3.8,10.2025,7.465,7.73,6.045,1.6798,1.3829,32.35,115.0824,94.8346
1999-01-25,,0.6309,1.1566,0.5341,1.6563,1.79,1.5153,8.2784,6.43,7.7502,42.55,113.8,1181.0,3.8,10.23,7.45,7.7225,6.0525,1.6875,1.3823,32.5,115.1682,94.6567
1999-01-26,,0.6305,1.1577,0.5357,1.6585,1.86,1.52,8.278,6.4265,7.7497,42.52,114.03,1177.0,3.8,10.22,7.444,7.706,6.04,1.6835,1.387,32.5,115.2282,94.7511
1999-01-27,,0.6273,1.1481,0.536,1.6485,1.89,1.5215,8.2778,6.483,7.7492,42.52,115.62,1176.0,3.8,10.17,7.465,7.7155,6.025,1.689,1.4012,32.36,115.6774,95.4136
1999-01-28,,0.6258,1.1395,0.5342,1.647,1.94,1.5263,8.2778,6.5295,7.7495,42.55,116.36,1176.5,3.8,10.1775,7.515,7.7725,6.045,1.6892,1.4165,32.38,116.1077,95.9182
1999-01-29,,0.6297,1.1371,0.5387,1.6457,2.07,1.5095,8.2778,6.542,7.7485,42.54,116.0,1176.0,3.8,10.152,7.523,7.787,6.07,1.6925,1.4168,32.34,115.927,95.5986
1999-02-01,,0.6336,1.1303,0.543,1.641,1.97,1.5085,8.2775,6.575,7.7489,42.55,115.09,1176.0,3.8,10.12,7.556,7.833,6.041,1.691,1.4232,32.3,115.8196,95.6286
1999-02-02,,0.6401,1.1328,0.545,1.643,1.81,1.5124,8.2775,6.559,7.7497,42.54,112.12,1171.0,3.8,10.095,7.585,7.837,6.01,1.685,1.4111,32.34,115.1766,95.0298
1999-02-03,,0.6415,1.1339,0.55,1.6375,1.8,1.5135,8.2776,6.555,7.7492,42.5,112.46,1171.5,3.8,10.125,7.615,7.865,6.015,1.6865,1.4135,32.3,115.2246,95.1249
1999-02-04,,0.649,1.1306,0.5535,1.6395,1.825,1.493,8.2776,6.573,7.7495,42.52,112.03,1171.6,3.8,10.115,7.643,7.843,6.05,1.6868,1.417,32.4,114.9738,94.7098
1999-02-05,,0.6517,1.1283,0.5508,1.637,1.85,1.488,8.2776,6.594,7.7498,42.5,113.14,1171.2,3.8,10.09,7.661,7.855,5.975,1.6885,1.4173,32.3,115.114,94.8935
1999-02-08,,0.652,1.1296,0.5597,1.638,1.89,1.4875,8.2776,6.583,7.7495,42.5,114.38,1177.0,3.8,10.0925,7.638,7.862,5.965,1.6905,1.4175,32.29,115.3603,95.0761
1999-02-09,,0.6468,1.13,0.5546,1.6355,1.91,1.4935,8.2776,6.5795,7.7495,42.5,114.42,1177.0,3.8,10.08,7.65,7.8845,6.1,1.693,1.4183,32.32,115.4705,95.2247
1999-02-10,,0.6453,1.1331,0.551,1.629,1.91,1.4943,8.2776,6.5625,7.749,42.45,114.45,1179.0,3.8,10.063,7.64,7.885,6.0895,1.6915,1.4083,32.31,115.3814,95.1899
1999-02-11,,0.6495,1.1303,0.5511,1.6244,1.9,1.4889,8.2776,6.579,7.7495,42.51,114.7,1176.4,3.8,10.002,7.6305,7.89,6.07,1.689,1.4154,32.36,115.3152,95.2344
1999-02-12,,0.6463,1.1282,0.5493,1.6311,1.9,1.4925,8.2776,6.5915,7.75,42.6,114.32,1176.7,3.7997,9.95,7.6215,7.883,6.1055,1.6913,1.4157,32.35,115.2802,95.2569
1999-02-15,,,,,,,,,,,,,,,,,,,,,,115.2866,95.2569
1999-02-16,,0.638,1.1189,0.5382,1.6317,1.91,1.5,8.2787,6.6425,7.7482,42.51,118.08,1176.0,3.8,9.9225,7.737,7.933,6.135,1.6965,1.429,32.38,116.0835,96.3959
1999-02-17,,0.6336,1.123,0.5373,1.6338,1.93,1.4995,8.2787,6.623,7.7482,42.5,119.03,1176.0,3.8,9.884,7.75,7.93,6.16,1.6985,1.4247,32.4,116.1193,96.4419
1999-02-18,,0.635,1.1223,0.5388,1.6338,1.91,1.4873,8.2787,6.625,7.7488,42.51,119.82,1183.0,3.8,9.885,7.796,7.966,6.18,1.7018,1.425,32.4,116.0981,96.3734
1999-02-19,,0.6375,1.1075,0.5412,1.6255,1.94,1.4905,8.2787,6.71,7.749,42.47,121.0,1206.0,3.8,9.935,7.833,8.02,6.26,1.7085,1.4462,32.5,116.8721,97.1383
1999-02-22,,0.64,1.1037,0.542,1.6238,1.96,1.4972,8.2787,6.742,7.7486,42.43,120.35,1218.0,3.8,9.93,7.844,8.073,6.2,1.7125,1.4483,33.2,117.1301,97.2754
1999-02-23,,0.6392,1.0993,0.5373,1.6138,2.04,1.4975,8.2787,6.76,7.7477,42.48,121.45,1213.0,3.8,9.95,7.87,8.1,6.2225,1.722,1.4495,33.1,117.4699,97.672
1999-02-24,,0.6315,1.0972,0.531,1.598,2.01,1.499,8.2787,6.782,7.7491,42.6,121.9,1219.0,3.8,9.938,7.913,8.145,6.2045,1.7285,1.452,33.2,117.6954,97.9769
1999-02-25,,0.6272,1.1068,0.5268,1.606,2.04,1.505,8.2789,6.7195,7.7487,42.6,119.26,1225.0,3.8,9.995,7.8625,8.115,6.19,1.7235,1.4345,33.14,117.2905,97.2792
1999-02-26,,0.6205,1.0995,0.525,1.6027,2.09,1.509,8.279,6.765,7.748,42.83,118.7,1224.5,3.8,9.9365,7.9105,8.1915,6.205,1.7231,1.4495,33.13,117.4554,97.5416
1999-03-01,,0.6179,1.0891,0.5237,1.6058,2.05,1.524,8.2792,6.82,7.7474,42.54,119.79,1222.0,3.8,9.915,7.95,8.255,6.2325,1.7262,1.462,33.05,117.9487,98.347
1999-03-02,,0.6205,1.0931,0.5281,1.6135,2.17,1.52,8.2789,6.805,7.748,42.58,120.47,1225.5,3.8,9.951,7.925,8.237,6.2475,1.7345,1.4582,33.1,118.0578,98.2151
1999-03-03,,0.623,1.0888,0.5287,1.6134,2.2,1.5268,8.2789,6.8296,7.749,42.58,121.68,1230.4,3.8,9.965,7.941,8.262,6.25,1.737,1.461,33.15,118.4647,98.6899
