Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2008:Q2,TopPt1,7275916,877285,646882,230403,6398631,452737,290512,607714,467261,140453,436100,422633,13467,2540302,90029,10989,78334,171549,1700620,19746,98085,96747,54271,7698,7192,27586,1338,7177831,116734,
2008:Q2,RemainingTop1,11176696,2519850,2148775,371075,8656846,764632,362458,637567,499146,138420,233386,207556,25831,3277916,154736,92779,545040,579527,1951918,56886,507469,503489,377129,50471,6059,69829,3980,10669227,1047523,
2008:Q2,Next9,26842252,7340290,6383251,957040,19501961,2201507,842440,874001,604211,269790,446419,411444,34974,4322226,341892,761480,1556344,5176739,2780410,198503,2624315,2616595,2201016,219337,6201,190040,7720,24217937,10483114,
2008:Q2,Next40,25357175,11396929,9525018,1871912,13960245,2183498,514565,478573,315190,163383,130793,109739,21054,1652073,511174,470011,1642813,4744186,1233729,398829,5631324,5620288,4554719,952849,10668,102052,11036,19725851,46578136,
2008:Q2,Bottom50,5891205,4413931,3295619,1118312,1477274,309054,36551,36727,27257,9469,4605,4465,141,109836,111331,18816,278137,206218,186903,179097,4965173,4962589,3452148,1390097,13427,106917,2584,926033,58248065,
2008:Q3,TopPt1,6846264,881520,644321,237200,5964744,474433,294453,683099,523403,159696,409204,395580,13624,2134858,90270,14798,70712,172673,1599889,20353,104087,102757,53334,8252,11943,29228,1329,6742177,116932,
2008:Q3,RemainingTop1,10787304,2452293,2091559,360734,8335011,794029,367831,690377,534542,155835,267006,240235,26771,2887451,152852,94815,510279,597888,1915202,57280,528016,524091,380065,53106,11769,79151,3925,10259288,1048378,
2008:Q3,Next9,26117176,7215604,6248147,967457,18901572,2276161,839654,945795,655987,289808,443697,403771,39926,3794707,343024,729943,1462405,5202318,2660775,203093,2627297,2619588,2169387,218124,11665,220410,7709,23489879,10491047,
2008:Q3,Next40,24876890,11136018,9244273,1891746,13740871,2209996,507726,517220,336937,180282,130839,107801,23038,1490400,510642,464389,1483412,4796073,1222824,407351,5623248,5612295,4514770,949041,20220,128265,10953,19253641,46611882,
2008:Q3,Bottom50,5778321,4333709,3213112,1120597,1444612,311787,35552,38177,28012,10165,4574,4228,345,90473,111197,19630,258557,205825,186259,182582,5076745,5074185,3494286,1415289,23265,141344,2560,701576,58290015,
2008:Q4,TopPt1,6202015,884288,638157,246131,5317727,510037,363121,792535,624706,167829,308676,295471,13205,1532298,89675,19975,59941,174011,1446513,20947,102519,101036,53138,8777,11850,27271,1483,6099496,117123,
2008:Q4,RemainingTop1,10324732,2386558,2038220,348338,7938174,839565,423433,764824,601805,163019,408133,381547,26586,2289832,149304,95369,452811,614142,1843118,57644,514949,510384,379910,55660,11778,63036,4565,9809783,1049154,
2008:Q4,Next9,24812639,7089288,6125295,963993,17723351,2383323,919821,1044761,747949,296812,215455,173157,42297,2979828,341651,650014,1287447,5209422,2484064,207565,2517357,2509128,2138531,216348,12084,142165,8228,22295283,10498337,
2008:Q4,Next40,24212035,10900854,9006659,1894195,13311181,2274284,537127,560956,377357,183599,63396,39566,23829,1242433,508048,446331,1235751,4834244,1193014,415596,5515175,5504003,4461597,941636,20137,80633,11172,18696860,46643192,
2008:Q4,Bottom50,5597643,4200884,3087294,1113590,1396760,320740,38112,39441,29289,10152,2880,2491,389,62372,110602,20466,226385,204833,184987,185941,5030994,5028341,3506891,1421368,24188,75894,2652,566650,58328577,
2009:Q1,TopPt1,5849015,880585,632144,248441,4968430,502074,359035,878355,666703,211652,263449,250471,12979,1296969,91016,23573,55160,175564,1302156,21078,99435,97988,52774,8173,9470,27571,1447,5749580,117311,
2009:Q1,RemainingTop1,10058410,2318282,1981328,336954,7740128,834287,422634,822264,620029,202235,462690,435884,26805,2056681,149592,98531,434941,628365,1772955,57187,514619,510229,382702,56436,8823,62267,4390,9543792,1049902,
2009:Q1,Next9,24168274,6959390,5993215,966175,17208884,2388098,907831,1118891,781552,337339,158023,112276,45747,2673879,346071,639781,1254066,5198589,2315178,208476,2466413,2458287,2117587,202898,9685,128116,8126,21701860,10505615,
2009:Q1,Next40,23756660,10658894,8763273,1895622,13097766,2219418,526794,616080,388696,227384,46966,21868,25098,1138718,510201,447161,1154764,4859203,1163187,415272,5439057,5428021,4435742,899968,15144,77167,11037,18317603,46674987,
2009:Q1,Bottom50,5464850,4102218,2997353,1104865,1362632,310080,36759,41290,29203,12087,2397,1897,499,50984,111067,21399,216643,203259,183288,185467,5061247,5058639,3557782,1410666,20217,69974,2608,403603,58367397,
2009:Q2,TopPt1,5897021,875769,633559,242210,5021252,501663,330614,761292,547081,214211,243018,230298,12720,1682563,93766,25777,58106,176741,1126375,21336,103633,102327,54912,8618,10830,27968,1306,5793387,117499,
2009:Q2,RemainingTop1,10269706,2253943,1926434,327510,8015763,837796,402600,723234,518938,204296,478371,451395,26976,2465385,152662,103761,470963,646175,1677861,56956,515774,512007,378630,58602,10644,64131,3768,9753932,1050675,
2009:Q2,Next9,24566274,6858799,5879095,979704,17707475,2410561,864454,1002982,664844,338138,172565,123400,49164,3259696,354707,689527,1413078,5219718,2109807,210381,2461563,2453879,2115895,198851,11786,127348,7684,22104710,10513513,
2009:Q2,Next40,23719858,10414670,8512905,1901766,13305188,2185564,502880,552555,329301,223254,51933,25590,26343,1298958,515824,463253,1289823,4907979,1119081,417337,5400897,5390190,4404795,884430,18087,82878,10707,18318962,46710192,
2009:Q2,Bottom50,5476251,4090120,2992794,1097326,1386132,302884,34117,38189,26516,11674,2406,1799,607,67395,112307,22365,237035,202728,180646,186059,5059259,5056770,3557342,1398372,24085,76971,2489,416992,58410122,
2009:Q3,TopPt1,6258664,869317,638121,231195,5389347,499876,291835,831535,634911,196624,225821,213401,12419,2079974,96766,27944,61364,177900,1074609,21722,105882,104603,54654,9139,12428,28381,1279,6152782,117690,
2009:Q3,RemainingTop1,10708044,2202506,1884196,318311,8505538,839714,373776,761778,573421,188357,491101,464025,27076,2881766,156220,109058,509632,664303,1661238,56951,522621,518987,379007,60758,13003,66219,3634,10185423,1051525,
2009:Q3,Next9,25323014,6784323,5790485,993838,18538690,2429851,806427,1064736,744030,320706,191302,138831,52471,3857997,364110,743364,1584687,5243914,2039022,213280,2432864,2425249,2086573,196491,14432,127753,7615,22890150,10522661,
2009:Q3,Next40,23871416,10235910,8333745,1902165,13635507,2148427,472367,559414,362542,196872,58081,30550,27531,1460473,522112,479580,1438319,4959246,1115702,421787,5355383,5344791,4356566,877045,21869,89311,10591,18516034,46751729,
2009:Q3,Bottom50,5492462,4076617,2990859,1085758,1415845,295152,30915,37719,27506,10212,2450,1742,708,84333,113695,23312,259077,202303,179173,187716,5108093,5105640,3576627,1415277,28762,84974,2453,384369,58460396,
2009:Q4,TopPt1,6238448,889477,645095,244381,5348971,529277,273798,796508,628292,168216,204587,192475,12113,2144370,99133,30761,60978,179248,1007990,22321,109364,108290,56466,9815,13160,28850,1074,6129083,117888,
2009:Q4,RemainingTop1,10768853,2173515,1866912,306603,8595338,878123,360958,720542,557992,162549,510239,483058,27181,2959382,158523,113772,522937,680905,1632633,57324,524102,521360,375200,62929,14257,68973,2743,10244751,1052504,
2009:Q4,Next9,25512670,6773755,5775628,998127,18738914,2523517,775075,1024818,733905,290913,194652,138789,55863,3983797,371670,776989,1664309,5254637,1951613,217837,2428690,2421723,2080212,193892,16049,131570,6967,23083979,10533691,
2009:Q4,Next40,23860160,10113944,8191856,1922088,13746216,2196460,453609,513990,354006,159984,59642,30892,28750,1485418,526943,490509,1483114,5000874,1105446,430212,5320606,5310461,4320879,867896,23816,97870,10145,18539554,46802520,
2009:Q4,Bottom50,5456611,4026709,2937775,1088934,1429902,301371,28878,35090,26820,8270,2402,1590,812,86355,114755,24280,266854,201448,177319,191148,5124359,5122071,3573996,1420485,31651,95939,2289,332252,58521868,
2010:Q1,TopPt1,6434695,899618,655891,243727,5535076,525552,225437,880221,682004,198218,185164,173473,11690,2288915,100292,33997,60791,179650,1032959,22098,117748,116442,57827,9850,19436,29329,1306,6316947,118096,
2010:Q1,RemainingTop1,11015501,2150437,1854706,295730,8865064,877939,322586,774384,584974,189411,527301,500248,27053,3118581,158441,118281,537817,706722,1666757,56253,535315,531602,369499,63800,26824,71480,3713,10480186,1053664,
2010:Q1,Next9,25992359,6772754,5768142,1004612,19219604,2539081,700511,1098816,779384,319433,199353,140715,58638,4223784,375695,800380,1750166,5348341,1967351,216126,2409829,2402085,2057093,183139,27845,134008,7744,23582529,10547233,
2010:Q1,Next40,24007919,10057008,8131082,1925926,13950911,2155168,415121,556511,370827,185684,61492,31794,29698,1543470,528947,498799,1534544,5104241,1129084,423535,5247138,5236620,4253783,833651,43729,105457,10518,18760781,46865489,
2010:Q1,Bottom50,5418442,3985512,2904705,1080807,1432930,292930,25136,36288,27013,9274,2336,1460,876,91973,115182,25285,275550,203312,177113,187825,5096681,5094243,3537260,1402617,48868,105497,2439,321761,58598182,
2010:Q2,TopPt1,6316834,913973,668878,245095,5402861,522207,203726,957225,774088,183137,168798,157660,11138,2026122,99129,38585,55052,179731,1130165,22121,122146,120753,60493,10637,19858,29766,1393,6194688,118317,
2010:Q2,RemainingTop1,10851618,2130221,1846300,283921,8721397,878296,305352,810762,635059,175703,541122,514472,26651,2864245,153780,121999,512646,725353,1752216,55625,535021,530955,363171,66224,28214,73346,4065,10316597,1055057,
2010:Q2,Next9,25832300,6788191,5782066,1006125,19044109,2555993,661672,1160513,857037,303476,208796,148183,60613,3885231,372888,784659,1685695,5446776,2065531,216357,2409525,2401475,2057822,180804,29706,133142,8050,23422775,10563918,
2010:Q2,Next40,23743493,9952748,8027378,1925370,13790745,2115617,392727,565087,401280,163807,64612,34309,30304,1435546,525439,498351,1420026,5170834,1181000,421505,5208318,5197697,4216948,824034,45782,110932,10621,18535175,46943558,
2010:Q2,Bottom50,5375544,3980424,2910024,1070400,1395120,284765,22922,35434,27370,8063,2264,1378,887,79446,114375,26422,261537,202918,178460,186577,5077627,5075142,3514421,1396755,51880,112087,2485,297917,58692986,
2010:Q3,TopPt1,6671484,914522,673749,240773,5756962,532635,206003,956776,816194,140582,154961,144349,10612,2332910,102644,41171,57100,179509,1171012,22240,122938,121801,61516,11616,18498,30170,1137,6548546,118554,21329332
2010:Q3,RemainingTop1,11262394,2096123,1822614,273509,9166271,894923,308318,787964,651092,136872,553208,526896,26313,3190421,158356,127418,544052,747618,1798823,55172,531492,528536,359816,68780,25143,74796,2957,10730902,1056736,6476581
2010:Q3,Next9,26694257,6748314,5732524,1015790,19945943,2606599,657900,1145667,890099,255569,222320,159535,62785,4359279,384102,838766,1833801,5578359,2101783,217368,2385322,2378079,2039138,181186,27687,130067,7243,24308935,10584378,1214857
2010:Q3,Next40,23998545,9857391,7928422,1928969,14141155,2114003,386764,527610,411600,116011,68940,37944,30996,1561869,533502,513148,1539259,5262741,1211999,421318,5158411,5148320,4167222,825185,40843,115070,10091,18840134,47039651,87444
2010:Q3,Bottom50,5418847,3994605,2933281,1061324,1424241,282776,22148,32832,27147,5685,2238,1329,909,92318,116152,27407,279634,203644,178942,186151,5090049,5087762,3504063,1416958,49950,116791,2287,328798,58809926,
2010:Q4,TopPt1,7004178,923709,664252,259457,6080469,532442,234579,933214,716934,216281,162561,150061,12500,2599603,104426,36919,62667,167015,1224643,22400,119940,118617,58084,13319,17925,29288,1324,6884237,118810,
2010:Q4,RemainingTop1,11610978,2102753,1824574,278179,9508224,893578,344232,805793,597548,208245,538709,511894,26815,3431951,168065,134304,568205,768950,1798782,55655,533367,529515,357221,69247,24005,79042,3852,11077611,1058739,
2010:Q4,Next9,27379646,6700885,5695610,1005276,20678760,2581769,716819,1159165,826454,332711,245103,186095,59008,4717039,389068,884596,1915879,5698426,2153487,217409,2391787,2383888,2014002,201413,28004,140469,7899,24987859,10609047,
2010:Q4,Next40,24358331,9782906,7856654,1926252,14575425,2104908,403757,570382,379925,190457,74011,43768,30242,1682134,530274,527256,1675889,5369056,1211931,425827,5181726,5171349,4130612,885611,40778,114348,10377,19176605,47155746,
2010:Q4,Bottom50,5297979,3846391,2780053,1066338,1451588,282077,24054,35373,26234,9139,2803,1278,1526,102220,116257,27484,292314,208346,174332,186328,5052214,5049797,3397979,1477221,54063,120534,2416,245765,58951489,
2011:Q1,TopPt1,7251917,923368,653397,269971,6328548,561312,216530,904352,709976,194376,163497,149073,14425,2835886,106967,34155,67384,155334,1260596,22536,116455,115105,57237,12750,16480,28638,1349,7135462,119084,
2011:Q1,RemainingTop1,11856805,2097226,1812031,285195,9759579,926205,339483,793412,602306,191106,531969,504216,27753,3639809,179310,140283,585044,782204,1785753,56107,528034,523972,353532,65153,20793,84494,4062,11328771,1061050,
2011:Q1,Next9,27776245,6610229,5602674,1007555,21166017,2625589,706258,1153992,842813,311179,251320,194263,57057,5029209,396390,884494,1970264,5745466,2185719,217316,2422223,2414190,2035336,195762,26362,156730,8033,25354023,10637575,
2011:Q1,Next40,24539071,9658743,7727586,1931157,14880328,2174010,389210,550019,382817,167202,74473,44278,30195,1789443,529033,531716,1785731,5421801,1204887,430006,5187628,5177261,4153012,869306,37318,117626,10366,19351443,47290051,
2011:Q1,Bottom50,5245991,3768659,2694274,1074385,1477332,294195,23247,34160,26003,8158,3283,1110,2173,110743,116808,27721,300856,210660,169309,186347,4993576,4991145,3321010,1485338,55284,129512,2431,252415,59115531,
2011:Q2,TopPt1,7345584,946741,652421,294320,6398843,584023,204929,922888,691873,231015,176575,160442,16132,2832749,109267,31197,69622,143686,1301245,22663,111285,109901,54985,12745,14502,27670,1384,7234298,119374,
2011:Q2,RemainingTop1,11908828,2119645,1829635,290011,9789183,951607,339597,827083,599675,227409,516001,487475,28526,3607812,190127,146441,583730,794899,1775330,56554,523191,518880,352227,62764,16532,87358,4311,11385637,1063637,
2011:Q2,Next9,27934970,6612982,5614145,998838,21321987,2653790,704132,1193433,848786,344647,289027,233987,55040,5005092,403085,890778,1955007,5787024,2223422,217197,2430372,2422173,2039082,199377,23429,160285,8199,25504598,10669417,
2011:Q2,Next40,24645423,9580530,7641110,1939420,15064893,2226422,379051,584613,381334,203279,84170,54119,30051,1801870,527312,537680,1819269,5471031,1199351,434123,5195598,5185223,4162111,878378,31825,112908,10375,19449825,47439829,
2011:Q2,Bottom50,5210252,3728239,2641753,1086486,1482012,303627,22797,35550,25678,9873,3915,1172,2743,108549,117257,27950,298972,212809,164258,186327,4935907,4933453,3252264,1499813,53833,127543,2454,274345,59298752,
2011:Q3,TopPt1,6974506,934393,647405,286989,6040113,609088,193395,1022631,765798,256833,176326,158461,17865,2320319,110469,29886,65588,132310,1356871,23229,108289,107027,53137,12983,14362,26544,1262,6866218,119677,
2011:Q3,RemainingTop1,11461528,2123136,1823290,299846,9338392,979680,339053,913559,659596,253963,512017,482473,29544,3068616,198833,151553,538815,804283,1774201,57783,519705,515811,350287,60062,16249,89213,3894,10941823,1066471,
2011:Q3,Next9,27133271,6554669,5539809,1014860,20578603,2686325,700950,1311597,945150,366448,292334,238351,53983,4266719,406581,845331,1772588,5797923,2277782,220472,2443111,2435254,2047998,203716,24693,158847,7857,24690161,10704024,
2011:Q3,Next40,24434179,9578135,7638331,1939805,14856044,2284853,368900,645654,416944,228710,83960,53671,30289,1611503,522983,532637,1662272,5497980,1198884,446417,5215793,5205698,4175435,892072,33279,104912,10095,19218386,47602343,
2011:Q3,Bottom50,5173880,3731732,2642602,1089130,1442149,314101,22331,37063,25960,11104,4324,999,3326,83642,117128,28348,272019,213963,159280,189949,4898135,4895771,3181537,1533341,59708,121184,2365,275745,59497848,
2011:Q4,TopPt1,7240637,940870,639030,301840,6299768,635148,194143,1007229,750050,257179,163870,144535,19335,2515357,114291,26295,71041,120423,1427990,23982,104420,103174,50402,13204,14283,25284,1246,7136217,119991,
2011:Q4,RemainingTop1,11750183,2133581,1828307,305273,9616603,1008829,349602,917089,659840,257249,515807,485554,30254,3235161,212759,158223,558795,818741,1782248,59348,518487,514557,350260,57731,16236,90330,3930,11231696,1069522,
2011:Q4,Next9,27615929,6513500,5506016,1007483,21102430,2719851,717266,1322977,956221,366756,263942,211552,52391,4522693,417948,871796,1837562,5854121,2349067,225207,2445846,2437984,2047973,210205,26429,153376,7861,25170084,10740853,
2011:Q4,Next40,24750666,9528606,7591868,1936738,15222060,2345569,367989,645182,417232,227950,74485,44254,30231,1705239,525093,543144,1790879,5558923,1203318,462239,5235631,5225617,4185196,910810,35479,94132,10014,19515035,47774857,
2011:Q4,Bottom50,5128357,3654066,2560746,1093319,1474291,325012,22616,36817,25670,11148,4440,626,3814,90169,118444,28531,282209,216618,154301,195132,4865765,4863413,3121107,1564275,66860,111172,2352,262592,59709518,
2012:Q1,TopPt1,7630838,963380,634785,328596,6667457,650405,175774,960203,682286,277916,166026,145808,20217,2912799,114904,21519,78296,108389,1455300,23842,101340,99938,49523,12813,12981,24622,1401,7529498,120315,
2012:Q1,RemainingTop1,12160227,2152775,1843336,309439,10007453,1025584,341172,902837,623449,279388,508615,478474,30141,3599274,220416,165749,589649,834383,1760422,59352,512446,507750,345760,53666,13366,94957,4697,11647781,1072759,
2012:Q1,Next9,28371956,6499837,5505380,994457,21872119,2727787,700407,1296634,912749,383885,272677,223568,49109,5058770,419785,935933,1944512,5920295,2372213,223105,2469764,2461337,2064138,206319,24883,165997,8427,25902192,10779355,
2012:Q1,Next40,25091218,9428119,7485921,1942198,15663100,2377490,352552,644098,395839,248259,75522,46216,29306,1878282,519364,561877,1973180,5627550,1191568,461615,5233835,5223583,4196612,899148,32287,95535,10252,19857383,47954634,
2012:Q1,Bottom50,5078731,3571711,2467486,1104226,1507019,331205,21681,37263,25112,12151,4629,526,4103,105711,118016,28607,298705,219609,148640,192954,4792430,4789969,3031927,1573095,67648,117298,2462,286300,59930459,
2012:Q2,TopPt1,7653642,977892,648044,329848,6675751,654727,161102,1013642,753376,260266,171282,150397,20884,2809270,112773,19983,79397,96640,1533140,23795,97361,95802,47117,13012,12092,23581,1560,7556281,120646,
2012:Q2,RemainingTop1,12119324,2187749,1870455,317295,9931574,1029901,335289,950499,684652,265847,500053,470194,29858,3467432,222719,171124,578422,846137,1770471,59527,509954,504476,344637,50991,11478,97371,5478,11609370,1076152,
2012:Q2,Next9,28341425,6552442,5553505,998937,21788983,2710341,687912,1384352,1014767,369584,289470,243651,45820,4894996,413442,897288,1889014,5950061,2450381,221726,2478233,2469230,2065430,212091,24472,167237,9003,25863192,10818986,
2012:Q2,Next40,25146426,9471015,7533516,1937500,15675410,2380418,339527,661086,432053,229033,78846,50557,28289,1853588,506877,558478,1967660,5669357,1196827,462747,5248730,5238234,4202947,915061,30959,89266,10496,19897696,48138938,
2012:Q2,Bottom50,5107801,3621867,2516482,1105385,1485935,332617,20938,36527,25180,11347,4815,485,4330,98836,116085,28999,290846,221412,143311,191548,4747523,4744949,2961699,1599313,70669,113269,2574,360278,60157369,
2012:Q3,TopPt1,7996554,993752,659191,334562,7002801,661975,166597,1020298,718994,301303,171989,150503,21485,3024012,114453,16373,84686,84609,1633956,23853,91848,90262,43304,13033,11222,22704,1586,7904705,120982,
2012:Q3,RemainingTop1,12459286,2231519,1906884,324635,10227767,1037603,349743,979250,672056,307194,494547,464919,29628,3647927,232598,177949,594188,860443,1793628,59892,511099,505401,346905,48246,9634,100615,5698,11948187,1079670,
2012:Q3,Next9,28962190,6618450,5617880,1000570,22343740,2698547,711526,1409544,1006350,403194,294858,251870,42988,5173101,418489,924326,1937266,6002021,2552920,221141,2478849,2469700,2054865,217950,24123,172762,9150,26483341,10859197,
2012:Q3,Next40,25609886,9585136,7651745,1933390,16024750,2390684,342879,695034,424765,270269,78943,51526,27417,1953982,503668,569307,2087901,5727712,1208828,465813,5267537,5257043,4208486,932864,29726,85967,10494,20342348,48325032,
2012:Q3,Bottom50,5134406,3631533,2524083,1107450,1502873,335285,21522,38176,24863,13313,4915,373,4542,106147,116235,29196,298560,223949,137893,190995,4739972,4737380,2912072,1638360,73832,113116,2592,394434,60386947,
2012:Q4,TopPt1,8127609,1010764,666673,344091,7116845,699468,183453,976239,719155,257084,177120,155178,21942,3066350,115682,13350,87757,72588,1700582,24255,90763,89497,43665,14040,10424,21367,1266,8036847,121321,
2012:Q4,RemainingTop1,12575129,2273136,1941358,331777,10301993,1079550,376117,952272,684021,268251,487194,457883,29312,3658110,241648,184406,594526,873810,1793490,60869,499697,495260,340152,45532,7956,101620,4437,12075432,1083284,
2012:Q4,Next9,29271580,6673628,5671701,1001927,22597952,2751995,756250,1402403,1035275,367128,311705,271430,40275,5210530,422181,932458,1925238,6044205,2617790,223198,2510343,2502182,2083572,228041,24047,166522,8161,26761238,10899445,
2012:Q4,Next40,25917602,9681088,7745368,1935720,16236514,2479306,355513,655707,431835,223872,82317,55787,26530,1986943,499272,576052,2139220,5778798,1208120,475265,5298980,5289135,4226059,959766,28907,74403,9845,20618622,48510180,
2012:Q4,Bottom50,5137450,3622701,2508777,1113924,1514749,351089,22868,35853,24603,11250,5053,339,4714,105681,116127,29450,297244,226168,131934,193283,4661392,4659031,2813545,1665527,77714,102245,2361,476058,60615890,
2013:Q1,TopPt1,8584615,1049856,686373,363483,7534759,712721,163503,902438,675524,226914,172343,149610,22733,3518964,117319,9294,94456,59215,1760091,24416,79417,78072,35513,12270,9597,20692,1345,8505198,121661,
2013:Q1,RemainingTop1,13074326,2345355,2008240,337115,10728971,1093972,363479,905127,663581,241545,485308,455727,29581,4067704,251563,191617,617559,903631,1787588,61425,510397,505512,351801,41748,6212,105751,4884,12563929,1086962,
2013:Q1,Next9,30308675,6820487,5826976,993511,23488188,2750527,732007,1353053,1013762,339291,303411,264478,38933,5813741,427072,973332,2001165,6236091,2674415,223373,2464749,2456269,2033165,222276,23918,176910,8480,27843926,10939181,
2013:Q1,Next40,26594803,9872232,7934866,1937367,16722571,2503920,338393,612676,419804,192872,78840,52533,26308,2178111,495773,589899,2299895,5940789,1204072,480202,5277833,5267893,4219994,945295,27990,74614,9940,21316970,48691644,
2013:Q1,Bottom50,5156140,3607733,2486119,1121614,1548407,356276,21741,34123,24260,9864,5133,144,4989,123642,116227,29607,309118,233299,125694,193546,4695169,4692753,2812426,1692183,81543,106601,2416,460972,60840897,
2013:Q2,TopPt1,8694167,1082185,714610,367574,7611982,726959,152385,759483,598473,161011,184743,161337,23405,3587098,118151,6343,97744,45021,1909370,24685,75928,74422,33157,12432,8920,19913,1506,8618239,122000,
2013:Q2,RemainingTop1,13149971,2415029,2070636,344394,10734942,1109458,359289,792506,614800,177705,476553,446801,29752,4100726,259941,198079,617612,922887,1835717,62175,510281,504600,351596,38848,4859,109297,5681,12639690,1090675,
2013:Q2,Next9,30752450,6974223,5980634,993589,23778226,2749660,722567,1214903,946731,268172,338990,301444,37545,5883588,429509,978520,1986851,6422794,2826488,224356,2486989,2477923,2039808,229356,24620,184138,9066,28265461,10977860,
2013:Q2,Next40,26981193,10053392,8123758,1929634,16927802,2530288,328051,519836,390736,129100,87815,61795,26020,2220394,490165,595954,2354543,6085529,1228119,487109,5311691,5301506,4237087,963465,28296,72659,10184,21669502,48866689,
2013:Q2,Bottom50,5224220,3671668,2550039,1121629,1552552,361820,21170,30497,23641,6856,5453,226,5227,124242,115863,29866,307475,241869,119616,194682,4667501,4664971,2752950,1716092,87820,108108,2530,556719,61058664,
2013:Q3,TopPt1,9050547,1097246,734926,362319,7953301,746913,153540,716186,572321,143865,182035,158022,24013,3817995,120436,2176,104085,30613,2054251,25072,71921,70516,31111,12733,7787,18885,1406,8978626,122335,26287447
2013:Q3,RemainingTop1,13523058,2493130,2139477,353653,11029928,1131288,368495,766193,604654,161539,474102,444207,29894,4291011,271248,205424,636423,943775,1878829,63139,507458,502093,352200,35827,2358,111707,5365,13015600,1094392,7537854
2013:Q3,Next9,31608313,7088086,6083717,1004369,24520227,2759358,736967,1185766,939425,246340,335864,299625,36238,6175893,436251,1022232,2045636,6623720,2972317,226224,2510139,2501342,2056090,236693,23030,185530,8797,29098174,11014935,1376386
2013:Q3,Next40,27687792,10296296,8371797,1924499,17391496,2570489,328152,497457,384485,112972,85829,60093,25736,2324405,487986,610335,2501448,6240342,1248890,496165,5357728,5347788,4270785,985233,25204,66566,9940,22330064,49032578,114790
2013:Q3,Bottom50,5326859,3744772,2623150,1121622,1582088,369761,21446,29355,23255,6100,5518,75,5443,132152,116271,30009,316780,250912,113110,196773,4663111,4660655,2709020,1759812,87537,104286,2456,663748,61265891,
2013:Q4,TopPt1,9363427,1117500,748540,368960,8245927,754891,155363,664298,521084,143214,191926,168524,23402,4084743,120103,1984,114491,33836,2098822,25469,75714,74247,31853,13271,8326,20797,1467,9287713,122666,
2013:Q4,RemainingTop1,13955093,2526653,2174101,352552,11428440,1173312,365584,736712,575094,161618,460799,432197,28602,4594942,271143,196867,673137,930690,1960652,64602,528112,522481,359629,40076,4745,118031,5630,13426982,1098086,
2013:Q4,Next9,32526508,7186347,6187890,998456,25340161,2785716,742816,1139515,890793,248722,364207,326506,37701,6516638,442300,1088385,2183780,6877299,2968043,231462,2544446,2535316,2039215,243209,25072,227819,9131,29982062,11049977,
2013:Q4,Next40,28271536,10504086,8567616,1936470,17767449,2570453,336619,484458,371613,112845,90981,66076,24905,2407522,498419,621691,2615759,6370856,1262105,508587,5450595,5440299,4295528,1017657,29417,97697,10296,22820941,49187196,
2013:Q4,Bottom50,5346209,3730533,2609639,1120895,1615676,370861,21359,29309,23183,6125,5230,291,4939,140631,118023,29514,331342,253213,114469,201724,4685003,4682454,2668819,1776254,93735,143646,2549,661206,61460009,
2014:Q1,TopPt1,9667771,1146026,761189,384837,8521745,781662,153902,654190,513798,140392,205895,183152,22743,4328645,119300,2926,121204,38155,2090576,25291,77783,76267,33575,13143,8470,21078,1516,9589987,122991,
2014:Q1,RemainingTop1,14355588,2577690,2228272,349418,11777898,1236315,358826,741725,582307,159418,443819,416544,27275,4876939,270105,187351,686840,902281,2008644,65052,536425,530578,364315,42815,6143,117305,5847,13819163,1101741,
2014:Q1,Next9,33192445,7289840,6308717,981123,25902604,2852306,741835,1148690,900416,248274,403153,364255,38898,6827034,446910,1118597,2230824,6992430,2908593,232231,2536584,2527157,2027794,239166,24614,235584,9426,30655861,11083023,
2014:Q1,Next40,28592724,10639800,8695445,1944355,17952924,2618936,342250,491299,380566,110733,99103,75089,24013,2483052,507650,625029,2619638,6397500,1258243,510226,5480332,5469703,4314578,1020842,30074,104208,10629,23112392,49330917,
2014:Q1,Bottom50,5340008,3706768,2587433,1119335,1633240,380108,21031,29614,23562,6052,5023,583,4440,148081,119503,29107,332390,250926,115591,201867,4636627,4633994,2609204,1780848,92459,151483,2633,703381,61641386,
2014:Q2,TopPt1,10054503,1173774,781420,392354,8880729,788997,141162,655963,494472,161491,206481,184369,22112,4590139,119245,3555,129225,42445,2178255,25262,81282,79681,35814,14053,8755,21059,1601,9973221,123311,
2014:Q2,RemainingTop1,14831072,2632548,2284077,348471,12198524,1277168,339281,759658,577353,182305,432855,406841,26014,5176405,270549,177896,709359,874299,2115284,65770,545699,539483,368903,47058,8305,115217,6216,14285373,1105345,
2014:Q2,Next9,33973821,7415872,6439269,976604,26557949,2876669,717478,1169149,890882,278267,407318,367300,40018,7162526,453746,1159175,2312075,7113089,2952579,234145,2545613,2535775,2025848,247656,25003,237268,9838,31428208,11114228,
